image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N014-IMG-0050,STD_004,V,2025-09-25T05:06:00Z,1.45,45,-8.9665,0.012
N014-IMG-0051,STD_004,V,2025-09-25T06:12:00Z,1.85,45,-8.8946,0.012
N014-IMG-0052,STD_005,V,2025-09-25T04:00:00Z,1.05,45,-8.3811,0.012
N014-IMG-0053,STD_005,V,2025-09-25T05:06:00Z,1.45,45,-8.3341,0.012
N014-IMG-0054,STD_005,V,2025-09-25T06:12:00Z,1.85,45,-8.2835,0.012
N014-IMG-0055,STD_006,V,2025-09-25T04:00:00Z,1.05,45,-10.7873,0.012
N014-IMG-0056,STD_006,V,2025-09-25T05:06:00Z,1.45,45,-10.7249,0.012
N014-IMG-0057,STD_006,V,2025-09-25T06:12:00Z,1.85,45,-10.6756,0.012
N014-IMG-0058,STD_007,V,2025-09-25T04:00:00Z,1.05,45,-9.6532,0.012
N014-IMG-0059,STD_007,V,2025-09-25T05:06:00Z,1.45,45,-9.5916,0.012
N014-IMG-0060,STD_007,V,2025-09-25T06:12:00Z,1.85,45,-9.5485,0.012
N014-IMG-0061,STD_008,V,2025-09-25T04:00:00Z,1.05,45,-8.013,0.012
N014-IMG-0062,STD_008,V,2025-09-25T05:06:00Z,1.45,45,-7.9592,0.012
N014-IMG-0063,STD_008,V,2025-09-25T06:12:00Z,1.85,45,-7.9172,0.012
N014-IMG-0064,STD_009,V,2025-09-25T04:00:00Z,1.05,45,-10.9301,0.012
N014-IMG-0065,STD_009,V,2025-09-25T05:06:00Z,1.45,45,-10.8684,0.012
N014-IMG-0066,STD_009,V,2025-09-25T06:12:00Z,1.85,45,-10.8162,0.012
N014-IMG-0067,STD_010,V,2025-09-25T04:00:00Z,1.05,45,-9.2243,0.012
N014-IMG-0068,STD_010,V,2025-09-25T05:06:00Z,1.45,45,-9.1799,0.012
N014-IMG-0069,STD_010,V,2025-09-25T06:12:00Z,1.85,45,-9.1121,0.012
N014-IMG-0070,STD_011,V,2025-09-25T04:00:00Z,1.05,45,-10.434,0.012
N014-IMG-0071,STD_011,V,2025-09-25T05:06:00Z,1.45,45,-10.3926,0.012
N014-IMG-0072,STD_011,V,2025-09-25T06:12:00Z,1.85,45,-10.3324,0.012
N014-IMG-0073,STD_012,V,2025-09-25T04:00:00Z,1.05,45,-9.8954,0.012
N014-IMG-0074,STD_012,V,2025-09-25T05:06:00Z,1.45,45,-9.8288,0.012
N014-IMG-0075,STD_012,V,2025-09-25T06:12:00Z,1.85,45,-9.7771,0.012
N014-IMG-0076,STD_013,V,2025-09-25T04:00:00Z,1.05,45,-8.6623,0.012
N014-IMG-0077,STD_013,V,2025-09-25T05:06:00Z,1.45,45,-8.615,0.012
N014-IMG-0078,STD_013,V,2025-09-25T06:12:00Z,1.85,45,-8.5619,0.012
N014-IMG-0079,STD_001,R,2025-09-25T04:00:00Z,1.05,45,-9.2097,0.012
N014-IMG-0080,STD_001,R,2025-09-25T05:06:00Z,1.45,45,-9.187,0.012
N014-IMG-0081,STD_001,R,2025-09-25T06:12:00Z,1.85,45,-9.1632,0.012
N014-IMG-0082,STD_002,R,2025-09-25T04:00:00Z,1.05,45,-9.91,0.012
N014-IMG-0083,STD_002,R,2025-09-25T05:06:00Z,1.45,45,-9.8844,0.012
N014-IMG-0084,STD_002,R,2025-09-25T06:12:00Z,1.85,45,-9.8547,0.012
N014-IMG-0085,STD_003,R,2025-09-25T04:00:00Z,1.05,45,-10.2946,0.012
N014-IMG-0086,STD_003,R,2025-09-25T05:06:00Z,1.45,45,-10.2711,0.012
N014-IMG-0087,STD_003,R,2025-09-25T06:12:00Z,1.85,45,-10.2384,0.012
N014-IMG-0088,STD_004,R,2025-09-25T04:00:00Z,1.05,45,-9.4858,0.012
N014-IMG-0089,STD_004,R,2025-09-25T05:06:00Z,1.45,45,-9.472,0.012
N014-IMG-0090,STD_004,R,2025-09-25T06:12:00Z,1.85,45,-9.4298,0.012
N014-IMG-0091,STD_005,R,2025-09-25T04:00:00Z,1.05,45,-8.8977,0.012
N014-IMG-0092,STD_005,R,2025-09-25T05:06:00Z,1.45,45,-8.8723,0.012
N014-IMG-0093,STD_005,R,2025-09-25T06:12:00Z,1.85,45,-8.8284,0.012
N014-IMG-0094,STD_006,R,2025-09-25T04:00:00Z,1.05,45,-11.1037,0.012
N014-IMG-0095,STD_006,R,2025-09-25T05:06:00Z,1.45,45,-11.0696,0.012
N014-IMG-0096,STD_006,R,2025-09-25T06:12:00Z,1.85,45,-11.0444,0.012
N014-IMG-0097,STD_007,R,2025-09-25T04:00:00Z,1.05,45,-10.0149,0.012
N014-IMG-0098,STD_007,R,2025-09-25T05:06:00Z,1.45,45,-9.9779,0.012
N014-IMG-0099,STD_007,R,2025-09-25T06:12:00Z,1.85,45,-9.9531,0.012
N014-IMG-0100,STD_008,R,2025-09-25T04:00:00Z,1.05,45,-8.6222,0.012
N014-IMG-0101,STD_008,R,2025-09-25T05:06:00Z,1.45,45,-8.5964,0.012
N014-IMG-0102,STD_008,R,2025-09-25T06:12:00Z,1.85,45,-8.559,0.012
N014-IMG-0103,STD_009,R,2025-09-25T04:00:00Z,1.05,45,-11.2735,0.012
N014-IMG-0104,STD_009,R,2025-09-25T05:06:00Z,1.45,45,-11.2465,0.012
N014-IMG-0105,STD_009,R,2025-09-25T06:12:00Z,1.85,45,-11.222,0.012
N014-IMG-0106,STD_010,R,2025-09-25T04:00:00Z,1.05,45,-9.5905,0.012
N014-IMG-0107,STD_010,R,2025-09-25T05:06:00Z,1.45,45,-9.5634,0.012
N014-IMG-0108,STD_010,R,2025-09-25T06:12:00Z,1.85,45,-9.5333,0.012
N014-IMG-0109,STD_011,R,2025-09-25T04:00:00Z,1.05,45,-10.7667,0.012
N014-IMG-0110,STD_011,R,2025-09-25T05:06:00Z,1.45,45,-10.7345,0.012
N014-IMG-0111,STD_011,R,2025-09-25T06:12:00Z,1.85,45,-10.7056,0.012
N014-IMG-0112,STD_012,R,2025-09-25T04:00:00Z,1.05,45,-10.247,0.012
N014-IMG-0113,STD_012,R,2025-09-25T05:06:00Z,1.45,45,-10.2157,0.012
N014-IMG-0114,STD_012,R,2025-09-25T06:12:00Z,1.85,45,-10.1903,0.012
N014-IMG-0115,STD_013,R,2025-09-25T04:00:00Z,1.05,45,-9.1465,0.012
N014-IMG-0116,STD_013,R,2025-09-25T05:06:00Z,1.45,45,-9.116,0.012
N014-IMG-0117,STD_013,R,2025-09-25T06:12:00Z,1.85,45,-9.0896,0.012
N014-IMG-0118,PROG_A1,B,2025-09-25T15:48:00Z,2.1927,30,-8.1247,0.0141
N014-IMG-0119,PROG_A2,B,2025-09-25T15:54:00Z,1.9489,30,-8.1544,0.0103
N014-IMG-0120,PROG_B1,B,2025-09-25T16:00:00Z,1.6271,30,-8.8089,0.0166
N014-IMG-0121,PROG_B2,B,2025-09-25T16:06:00Z,2.188,30,-8.4007,0.0111
N014-IMG-0122,PROG_C1,B,2025-09-25T16:12:00Z,1.7452,30,-8.8802,0.0175
N014-IMG-0123,PROG_C2,B,2025-09-25T16:18:00Z,1.2493,30,-8.813,0.0101
N014-IMG-0124,PROG_D1,B,2025-09-25T16:24:00Z,1.7925,30,-8.3978,0.0088
N014-IMG-0125,PROG_D2,B,2025-09-25T16:30:00Z,1.0032,30,-8.3453,0.0125
N014-IMG-0126,PROG_A1,V,2025-09-25T16:36:00Z,1.7126,30,-8.5558,0.0151
N014-IMG-0127,PROG_A2,V,2025-09-25T16:42:00Z,1.8436,30,-8.2896,0.0125
N014-IMG-0128,PROG_B1,V,2025-09-25T16:48:00Z,1.8249,30,-8.031,0.0143
N014-IMG-0129,PROG_B2,V,2025-09-25T16:54:00Z,1.7934,30,-8.743,0.0173
N014-IMG-0130,PROG_C1,V,2025-09-25T17:00:00Z,1.5102,30,-8.9164,0.0171
N014-IMG-0131,PROG_C2,V,2025-09-25T17:06:00Z,1.992,30,-8.6197,0.0087
N014-IMG-0132,PROG_D1,V,2025-09-25T17:12:00Z,1.1991,30,-8.6766,0.0137
N014-IMG-0133,PROG_D2,V,2025-09-25T17:18:00Z,1.3463,30,-8.0335,0.0092
N014-IMG-0134,PROG_A1,R,2025-09-25T17:24:00Z,1.8264,30,-8.7228,0.013
N014-IMG-0135,PROG_A2,R,2025-09-25T17:30:00Z,1.5926,30,-9.1819,0.0088
N014-IMG-0136,PROG_B1,R,2025-09-25T17:36:00Z,1.0478,30,-8.7409,0.0105
N014-IMG-0137,PROG_B2,R,2025-09-25T17:42:00Z,1.1096,30,-8.3904,0.0176
N014-IMG-0138,PROG_C1,R,2025-09-25T17:48:00Z,2.0032,30,-9.1556,0.018
N014-IMG-0139,PROG_C2,R,2025-09-25T17:54:00Z,1.8067,30,-8.8351,0.0107
N014-IMG-0140,PROG_D1,R,2025-09-25T18:00:00Z,1.0483,30,-8.4867,0.0145
N014-IMG-0141,PROG_D2,R,2025-09-25T18:06:00Z,2.0993,30,-8.838,0.0098
