image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N013-IMG-0042,STD_001,R,2025-09-24T06:12:00Z,1.9,45,-9.1021,0.012
N013-IMG-0043,STD_002,R,2025-09-24T04:00:00Z,1.1,45,-9.8716,0.012
N013-IMG-0044,STD_002,R,2025-09-24T05:06:00Z,1.5,45,-9.8355,0.012
N013-IMG-0045,STD_002,R,2025-09-24T06:12:00Z,1.9,45,-9.7956,0.012
N013-IMG-0046,STD_003,R,2025-09-24T04:00:00Z,1.1,45,-10.2643,0.012
N013-IMG-0047,STD_003,R,2025-09-24T05:06:00Z,1.5,45,-10.2182,0.012
N013-IMG-0048,STD_003,R,2025-09-24T06:12:00Z,1.9,45,-10.1938,0.012
N013-IMG-0049,STD_004,R,2025-09-24T04:00:00Z,1.1,45,-9.4614,0.012
N013-IMG-0050,STD_004,R,2025-09-24T05:06:00Z,1.5,45,-9.4158,0.012
N013-IMG-0051,STD_004,R,2025-09-24T06:12:00Z,1.9,45,-9.3821,0.012
N013-IMG-0052,STD_005,R,2025-09-24T04:00:00Z,1.1,45,-8.861,0.012
N013-IMG-0053,STD_005,R,2025-09-24T05:06:00Z,1.5,45,-8.8321,0.012
N013-IMG-0054,STD_005,R,2025-09-24T06:12:00Z,1.9,45,-8.7856,0.012
N013-IMG-0055,STD_006,R,2025-09-24T04:00:00Z,1.1,45,-11.0728,0.012
N013-IMG-0056,STD_006,R,2025-09-24T05:06:00Z,1.5,45,-11.0385,0.012
N013-IMG-0057,STD_006,R,2025-09-24T06:12:00Z,1.9,45,-11.0009,0.012
N013-IMG-0058,STD_007,R,2025-09-24T04:00:00Z,1.1,45,-9.9695,0.012
N013-IMG-0059,STD_007,R,2025-09-24T05:06:00Z,1.5,45,-9.9477,0.012
N013-IMG-0060,STD_007,R,2025-09-24T06:12:00Z,1.9,45,-9.8968,0.012
N013-IMG-0061,STD_008,R,2025-09-24T04:00:00Z,1.1,45,-8.579,0.012
N013-IMG-0062,STD_008,R,2025-09-24T05:06:00Z,1.5,45,-8.5475,0.012
N013-IMG-0063,STD_008,R,2025-09-24T06:12:00Z,1.9,45,-8.5018,0.012
N013-IMG-0064,STD_009,R,2025-09-24T04:00:00Z,1.1,45,-11.2373,0.012
N013-IMG-0065,STD_009,R,2025-09-24T05:06:00Z,1.5,45,-11.2086,0.012
N013-IMG-0066,STD_009,R,2025-09-24T06:12:00Z,1.9,45,-11.173,0.012
N013-IMG-0067,STD_010,R,2025-09-24T04:00:00Z,1.1,45,-9.5468,0.012
N013-IMG-0068,STD_010,R,2025-09-24T05:06:00Z,1.5,45,-9.5241,0.012
N013-IMG-0069,STD_010,R,2025-09-24T06:12:00Z,1.9,45,-9.481,0.012
N013-IMG-0070,STD_011,R,2025-09-24T04:00:00Z,1.1,45,-10.7298,0.012
N013-IMG-0071,STD_011,R,2025-09-24T05:06:00Z,1.5,45,-10.6896,0.012
N013-IMG-0072,STD_011,R,2025-09-24T06:12:00Z,1.9,45,-10.6527,0.012
N013-IMG-0073,STD_012,R,2025-09-24T04:00:00Z,1.1,45,-10.2068,0.012
N013-IMG-0074,STD_012,R,2025-09-24T05:06:00Z,1.5,45,-10.1642,0.012
N013-IMG-0075,STD_012,R,2025-09-24T06:12:00Z,1.9,45,-10.1336,0.012
N013-IMG-0076,STD_013,R,2025-09-24T04:00:00Z,1.1,45,-9.1129,0.012
N013-IMG-0077,STD_013,R,2025-09-24T05:06:00Z,1.5,45,-9.0823,0.012
N013-IMG-0078,STD_013,R,2025-09-24T06:12:00Z,1.9,45,-9.0347,0.012
N013-IMG-0079,STD_001,V,2025-09-24T04:00:00Z,1.1,45,-8.7508,0.012
N013-IMG-0080,STD_001,V,2025-09-24T05:06:00Z,1.5,45,-8.6813,0.012
N013-IMG-0081,STD_001,V,2025-09-24T06:12:00Z,1.9,45,-8.6305,0.012
N013-IMG-0082,STD_002,V,2025-09-24T04:00:00Z,1.1,45,-9.4718,0.012
N013-IMG-0083,STD_002,V,2025-09-24T05:06:00Z,1.5,45,-9.4084,0.012
N013-IMG-0084,STD_002,V,2025-09-24T06:12:00Z,1.9,45,-9.3445,0.012
N013-IMG-0085,STD_003,V,2025-09-24T04:00:00Z,1.1,45,-9.8969,0.012
N013-IMG-0086,STD_003,V,2025-09-24T05:06:00Z,1.5,45,-9.8433,0.012
N013-IMG-0087,STD_003,V,2025-09-24T06:12:00Z,1.9,45,-9.7641,0.012
N013-IMG-0088,STD_004,V,2025-09-24T04:00:00Z,1.1,45,-7.0041,0.012
N013-IMG-0089,STD_004,V,2025-09-24T05:06:00Z,1.5,45,-6.9372,0.012
N013-IMG-0090,STD_004,V,2025-09-24T06:12:00Z,1.9,45,-6.8665,0.012
N013-IMG-0091,PROG_A1,B,2025-09-24T13:05:00Z,1.6215,30,-8.2841,0.0165
N013-IMG-0092,PROG_A2,B,2025-09-24T13:12:00Z,1.5478,30,-8.4295,0.016
N013-IMG-0093,PROG_B1,B,2025-09-24T13:18:00Z,1.8011,30,-8.0976,0.0175
N013-IMG-0094,PROG_B2,B,2025-09-24T13:24:00Z,2.0697,30,-8.5307,0.0141
N013-IMG-0095,PROG_C1,B,2025-09-24T13:30:00Z,1.8631,30,-9.065,0.0135
N013-IMG-0096,PROG_C2,B,2025-09-24T13:36:00Z,2.0766,30,-8.517,0.0154
N013-IMG-0097,PROG_D1,B,2025-09-24T13:42:00Z,1.5696,30,-8.5131,0.0144
N013-IMG-0098,PROG_D2,B,2025-09-24T13:48:00Z,1.919,30,-8.2743,0.0132
N013-IMG-0099,PROG_A1,V,2025-09-24T13:54:00Z,1.7521,30,-8.5185,0.0109
N013-IMG-0100,PROG_A2,V,2025-09-24T14:00:00Z,1.3261,30,-8.3809,0.0112
N013-IMG-0101,PROG_B1,V,2025-09-24T14:06:00Z,1.6482,30,-8.3596,0.0149
N013-IMG-0102,PROG_B2,V,2025-09-24T14:12:00Z,1.8477,30,-8.3338,0.0086
N013-IMG-0103,PROG_C1,V,2025-09-24T14:18:00Z,1.4891,30,-8.8,0.0101
N013-IMG-0104,PROG_C2,V,2025-09-24T14:24:00Z,1.5042,30,-8.5823,0.017
N013-IMG-0105,PROG_D1,V,2025-09-24T14:30:00Z,1.7009,30,-8.6985,0.0157
N013-IMG-0106,PROG_D2,V,2025-09-24T14:36:00Z,1.4565,30,-9.0571,0.0081
N013-IMG-0107,PROG_A1,R,2025-09-24T14:42:00Z,1.4221,30,-8.4872,0.0175
N013-IMG-0108,PROG_A2,R,2025-09-24T14:48:00Z,1.5028,30,-9.0878,0.0155
N013-IMG-0109,PROG_B1,R,2025-09-24T14:54:00Z,1.6554,30,-8.6687,0.0102
N013-IMG-0110,PROG_B2,R,2025-09-24T15:00:00Z,1.523,30,-8.628,0.0083
N013-IMG-0111,PROG_C1,R,2025-09-24T15:06:00Z,1.4034,30,-8.6315,0.0097
N013-IMG-0112,PROG_C2,R,2025-09-24T15:12:00Z,1.5609,30,-8.7756,0.0093
N013-IMG-0113,PROG_D1,R,2025-09-24T15:18:00Z,1.7467,30,-8.204,0.0136
N013-IMG-0114,PROG_D2,R,2025-09-24T15:24:00Z,1.0325,30,-8.4494,0.0144
