image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N003-IMG-0043,PROG_D2,B,2025-09-14T06:55:00Z,1.4842,90,-7.1732,0.06
N003-IMG-0044,PROG_D2,B,2025-09-14T07:00:00Z,1.8167,90,-7.1225,0.06
N003-IMG-0045,STD_001,V,2025-09-14T05:30:00Z,1.0571,30,-9.5604,0.06
N003-IMG-0046,STD_001,V,2025-09-14T06:37:00Z,1.6536,30,-9.3743,0.06
N003-IMG-0047,STD_002,V,2025-09-14T05:44:00Z,1.0714,30,-10.235,0.06
N003-IMG-0048,STD_002,V,2025-09-14T06:51:00Z,1.6321,30,-10.1809,0.06
N003-IMG-0049,STD_003,V,2025-09-14T05:58:00Z,1.0786,30,-10.5986,0.06
N003-IMG-0050,STD_003,V,2025-09-14T06:05:00Z,1.6536,30,-10.6114,0.06
N003-IMG-0051,STD_004,V,2025-09-14T05:12:00Z,1.0714,30,-9.881,0.06
N003-IMG-0052,STD_004,V,2025-09-14T06:19:00Z,1.6679,30,-9.6904,0.06
N003-IMG-0053,STD_005,V,2025-09-14T05:26:00Z,1.0929,30,-9.122,0.06
N003-IMG-0054,STD_005,V,2025-09-14T06:33:00Z,1.6679,30,-9.0191,0.06
N003-IMG-0055,STD_006,V,2025-09-14T05:40:00Z,1.0857,30,-11.4693,0.06
N003-IMG-0056,STD_006,V,2025-09-14T06:47:00Z,1.6607,30,-11.3841,0.06
N003-IMG-0057,STD_007,V,2025-09-14T05:54:00Z,1.05,30,-10.4886,0.06
N003-IMG-0058,STD_007,V,2025-09-14T06:01:00Z,1.6321,30,-10.1971,0.06
N003-IMG-0059,STD_008,V,2025-09-14T05:08:00Z,1.0786,30,-8.7273,0.06
N003-IMG-0060,STD_008,V,2025-09-14T06:15:00Z,1.6536,30,-8.7004,0.06
N003-IMG-0061,STD_009,V,2025-09-14T05:22:00Z,1.0786,30,-11.589,0.06
N003-IMG-0062,STD_009,V,2025-09-14T06:29:00Z,1.6607,30,-11.4713,0.06
N003-IMG-0063,STD_010,V,2025-09-14T05:36:00Z,1.0643,30,-9.928,0.06
N003-IMG-0064,STD_010,V,2025-09-14T06:43:00Z,1.625,30,-9.9138,0.06
N003-IMG-0065,STD_011,V,2025-09-14T05:50:00Z,1.0786,30,-11.1694,0.06
N003-IMG-0066,STD_011,V,2025-09-14T06:57:00Z,1.625,30,-10.997,0.06
N003-IMG-0067,STD_012,V,2025-09-14T05:04:00Z,1.0571,30,-10.6573,0.06
N003-IMG-0068,STD_012,V,2025-09-14T06:11:00Z,1.6536,30,-10.4689,0.06
N003-IMG-0069,STD_013,V,2025-09-14T05:18:00Z,1.0571,30,-9.4264,0.06
N003-IMG-0070,STD_013,V,2025-09-14T06:25:00Z,1.6393,30,-9.4177,0.06
N003-IMG-0071,STD_014,V,2025-09-14T05:32:00Z,1.0786,30,-10.0289,0.06
N003-IMG-0072,STD_014,V,2025-09-14T06:39:00Z,1.625,30,-9.9886,0.06
N003-IMG-0073,PROG_A1,V,2025-09-14T06:25:00Z,1.4524,60,-8.0324,0.06
N003-IMG-0074,PROG_A1,V,2025-09-14T07:30:00Z,1.8294,60,-8.3169,0.06
N003-IMG-0075,PROG_A2,V,2025-09-14T06:35:00Z,1.4715,60,-8.5984,0.06
N003-IMG-0076,PROG_A2,V,2025-09-14T07:40:00Z,1.8167,60,-8.4018,0.06
N003-IMG-0077,PROG_B1,V,2025-09-14T06:45:00Z,1.4524,60,-8.2645,0.06
N003-IMG-0078,PROG_B1,V,2025-09-14T07:50:00Z,1.823,60,-8.066,0.06
N003-IMG-0079,PROG_B2,V,2025-09-14T06:55:00Z,1.4906,60,-9.0704,0.06
N003-IMG-0080,PROG_B2,V,2025-09-14T07:00:00Z,1.8612,60,-9.0024,0.06
N003-IMG-0081,PROG_C1,V,2025-09-14T06:05:00Z,1.4715,60,-9.5967,0.06
N003-IMG-0082,PROG_C1,V,2025-09-14T07:10:00Z,1.8421,60,-9.3692,0.06
N003-IMG-0083,PROG_C2,V,2025-09-14T06:15:00Z,1.4779,60,-8.319,0.06
N003-IMG-0084,PROG_C2,V,2025-09-14T07:20:00Z,1.8167,60,-8.3558,0.06
N003-IMG-0085,PROG_D1,V,2025-09-14T06:25:00Z,1.4333,60,-9.2517,0.06
N003-IMG-0086,PROG_D1,V,2025-09-14T07:30:00Z,1.8358,60,-9.2707,0.06
N003-IMG-0087,PROG_D2,V,2025-09-14T06:35:00Z,1.4461,60,-8.7208,0.06
N003-IMG-0088,PROG_D2,V,2025-09-14T07:40:00Z,1.8612,60,-8.5466,0.06
N003-IMG-0089,STD_001,R,2025-09-14T05:38:00Z,1.0857,25,-10.2326,0.06
N003-IMG-0090,STD_001,R,2025-09-14T06:45:00Z,1.6679,25,-10.1022,0.06
N003-IMG-0091,STD_002,R,2025-09-14T05:52:00Z,1.0929,25,-10.7783,0.06
N003-IMG-0092,STD_002,R,2025-09-14T06:59:00Z,1.6536,25,-10.6975,0.06
N003-IMG-0093,STD_003,R,2025-09-14T05:06:00Z,1.05,25,-11.2417,0.06
N003-IMG-0094,STD_003,R,2025-09-14T06:13:00Z,1.6321,25,-11.0617,0.06
N003-IMG-0095,STD_004,R,2025-09-14T05:20:00Z,1.05,25,-10.3277,0.06
N003-IMG-0096,STD_004,R,2025-09-14T06:27:00Z,1.6607,25,-10.3771,0.06
N003-IMG-0097,STD_005,R,2025-09-14T05:34:00Z,1.0857,25,-9.8068,0.06
N003-IMG-0098,STD_005,R,2025-09-14T06:41:00Z,1.6321,25,-9.7489,0.06
N003-IMG-0099,STD_006,R,2025-09-14T05:48:00Z,1.05,25,-12.0936,0.06
N003-IMG-0100,STD_006,R,2025-09-14T06:55:00Z,1.625,25,-12.0313,0.06
N003-IMG-0101,STD_007,R,2025-09-14T05:02:00Z,1.0643,25,-10.9537,0.06
N003-IMG-0102,STD_007,R,2025-09-14T06:09:00Z,1.625,25,-10.8305,0.06
N003-IMG-0103,STD_008,R,2025-09-14T05:16:00Z,1.05,25,-9.5476,0.06
N003-IMG-0104,STD_008,R,2025-09-14T06:23:00Z,1.6607,25,-9.4487,0.06
N003-IMG-0105,STD_009,R,2025-09-14T05:30:00Z,1.0929,25,-12.2267,0.06
N003-IMG-0106,STD_009,R,2025-09-14T06:37:00Z,1.6536,25,-12.1697,0.06
N003-IMG-0107,STD_010,R,2025-09-14T05:44:00Z,1.0929,25,-10.4253,0.06
N003-IMG-0108,STD_010,R,2025-09-14T06:51:00Z,1.6679,25,-10.5167,0.06
N003-IMG-0109,STD_011,R,2025-09-14T05:58:00Z,1.0714,25,-11.7254,0.06
N003-IMG-0110,STD_011,R,2025-09-14T06:05:00Z,1.6321,25,-11.6147,0.06
N003-IMG-0111,STD_012,R,2025-09-14T05:12:00Z,1.05,25,-11.116,0.06
N003-IMG-0112,STD_012,R,2025-09-14T06:19:00Z,1.6607,25,-11.0157,0.06
N003-IMG-0113,STD_013,R,2025-09-14T05:26:00Z,1.0929,25,-10.0251,0.06
N003-IMG-0114,STD_013,R,2025-09-14T06:33:00Z,1.6393,25,-10.0695,0.06
N003-IMG-0115,STD_014,R,2025-09-14T05:40:00Z,1.0571,25,-10.6393,0.06
N003-IMG-0116,STD_014,R,2025-09-14T06:47:00Z,1.6679,25,-10.559,0.06
N003-IMG-0117,PROG_A1,R,2025-09-14T06:05:00Z,1.497,45,-9.0556,0.06
N003-IMG-0118,PROG_A1,R,2025-09-14T07:10:00Z,1.8421,45,-9.3838,0.06
N003-IMG-0119,PROG_A2,R,2025-09-14T06:15:00Z,1.4715,45,-9.3296,0.06
N003-IMG-0120,PROG_A2,R,2025-09-14T07:20:00Z,1.8358,45,-9.4336,0.06
N003-IMG-0121,PROG_B1,R,2025-09-14T06:25:00Z,1.4333,45,-9.0336,0.06
N003-IMG-0122,PROG_B1,R,2025-09-14T07:30:00Z,1.8421,45,-8.9883,0.06
N003-IMG-0123,PROG_B2,R,2025-09-14T06:35:00Z,1.4652,45,-9.7459,0.06
N003-IMG-0124,PROG_B2,R,2025-09-14T07:40:00Z,1.8294,45,-9.6803,0.06
N003-IMG-0125,PROG_C1,R,2025-09-14T06:45:00Z,1.4524,45,-10.4174,0.06
N003-IMG-0126,PROG_C1,R,2025-09-14T07:50:00Z,1.8485,45,-10.3057,0.06
N003-IMG-0127,PROG_C2,R,2025-09-14T06:55:00Z,1.4461,45,-9.1204,0.06
N003-IMG-0128,PROG_C2,R,2025-09-14T07:00:00Z,1.8612,45,-9.1494,0.06
N003-IMG-0129,PROG_D1,R,2025-09-14T06:05:00Z,1.4652,45,-9.867,0.06
N003-IMG-0130,PROG_D1,R,2025-09-14T07:10:00Z,1.8803,45,-10.008,0.06
N003-IMG-0131,PROG_D2,R,2025-09-14T06:15:00Z,1.4333,45,-9.6923,0.06
N003-IMG-0132,PROG_D2,R,2025-09-14T07:20:00Z,1.8421,45,-9.5671,0.06
