image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N004-IMG-0030,STD_010,B,2025-09-15T07:45:00Z,1.8167,45,-8.6689,0.013
N004-IMG-0031,STD_011,B,2025-09-15T05:52:00Z,1.0643,45,-10.1383,0.013
N004-IMG-0032,STD_011,B,2025-09-15T06:59:00Z,1.4762,45,-10.0276,0.013
N004-IMG-0033,STD_011,B,2025-09-15T07:06:00Z,1.8167,45,-9.8923,0.013
N004-IMG-0034,STD_012,B,2025-09-15T05:13:00Z,1.0643,45,-9.5477,0.013
N004-IMG-0035,STD_012,B,2025-09-15T06:20:00Z,1.469,45,-9.4154,0.013
N004-IMG-0036,STD_012,B,2025-09-15T07:27:00Z,1.8381,45,-9.3342,0.013
N004-IMG-0037,STD_013,B,2025-09-15T05:34:00Z,1.0643,45,-8.1157,0.013
N004-IMG-0038,STD_013,B,2025-09-15T06:41:00Z,1.469,45,-7.976,0.013
N004-IMG-0039,STD_013,B,2025-09-15T07:48:00Z,1.8381,45,-7.8549,0.013
N004-IMG-0040,STD_014,B,2025-09-15T05:55:00Z,1.0929,45,-8.904,0.013
N004-IMG-0041,STD_014,B,2025-09-15T06:02:00Z,1.4762,45,-8.8344,0.013
N004-IMG-0042,STD_014,B,2025-09-15T07:09:00Z,1.8167,45,-8.6953,0.013
N004-IMG-0043,PROG_A1,B,2025-09-15T06:55:00Z,1.4461,90,-7.3568,0.013
N004-IMG-0044,PROG_A1,B,2025-09-15T07:00:00Z,1.8485,90,-7.2942,0.013
N004-IMG-0045,PROG_A2,B,2025-09-15T06:05:00Z,1.4588,90,-7.383,0.013
N004-IMG-0046,PROG_A2,B,2025-09-15T07:10:00Z,1.8548,90,-7.2825,0.013
N004-IMG-0047,PROG_B1,B,2025-09-15T06:15:00Z,1.4715,90,-6.7797,0.013
N004-IMG-0048,PROG_B1,B,2025-09-15T07:20:00Z,1.8167,90,-6.6688,0.013
N004-IMG-0049,PROG_B2,B,2025-09-15T06:25:00Z,1.497,90,-7.7774,0.013
N004-IMG-0050,PROG_B2,B,2025-09-15T07:30:00Z,1.8294,90,-7.67,0.013
N004-IMG-0051,PROG_C1,B,2025-09-15T06:35:00Z,1.4906,90,-8.0438,0.013
N004-IMG-0052,PROG_C1,B,2025-09-15T07:40:00Z,1.8167,90,-7.9788,0.013
N004-IMG-0053,PROG_C2,B,2025-09-15T06:45:00Z,1.4906,90,-7.1261,0.013
N004-IMG-0054,PROG_C2,B,2025-09-15T07:50:00Z,1.8676,90,-7.0178,0.013
N004-IMG-0055,PROG_D1,B,2025-09-15T06:55:00Z,1.4842,90,-8.0304,0.013
N004-IMG-0056,PROG_D1,B,2025-09-15T07:00:00Z,1.8167,90,-7.9334,0.013
N004-IMG-0057,PROG_D2,B,2025-09-15T06:05:00Z,1.4397,90,-7.3001,0.013
N004-IMG-0058,PROG_D2,B,2025-09-15T07:10:00Z,1.8612,90,-7.1611,0.013
N004-IMG-0059,STD_001,V,2025-09-15T05:08:00Z,1.0929,30,-9.5532,0.013
N004-IMG-0060,STD_001,V,2025-09-15T06:15:00Z,1.4762,30,-9.4773,0.013
N004-IMG-0061,STD_001,V,2025-09-15T07:22:00Z,1.831,30,-9.4308,0.013
N004-IMG-0062,STD_002,V,2025-09-15T05:29:00Z,1.0714,30,-10.2774,0.013
N004-IMG-0063,STD_002,V,2025-09-15T06:36:00Z,1.4405,30,-10.2079,0.013
N004-IMG-0064,STD_002,V,2025-09-15T07:43:00Z,1.831,30,-10.1424,0.013
N004-IMG-0065,STD_003,V,2025-09-15T05:50:00Z,1.05,30,-10.699,0.013
N004-IMG-0066,STD_003,V,2025-09-15T06:57:00Z,1.469,30,-10.6336,0.013
N004-IMG-0067,STD_003,V,2025-09-15T07:04:00Z,1.8238,30,-10.5635,0.013
N004-IMG-0068,STD_004,V,2025-09-15T05:11:00Z,1.0571,30,-9.8103,0.013
N004-IMG-0069,STD_004,V,2025-09-15T06:18:00Z,1.4405,30,-9.7336,0.013
N004-IMG-0070,STD_004,V,2025-09-15T07:25:00Z,1.8238,30,-9.6992,0.013
N004-IMG-0071,STD_005,V,2025-09-15T05:32:00Z,1.0786,30,-9.1887,0.013
N004-IMG-0072,STD_005,V,2025-09-15T06:39:00Z,1.4333,30,-9.1233,0.013
N004-IMG-0073,STD_005,V,2025-09-15T07:46:00Z,1.8167,30,-9.0542,0.013
N004-IMG-0074,STD_006,V,2025-09-15T05:53:00Z,1.0786,30,-11.5695,0.013
N004-IMG-0075,STD_006,V,2025-09-15T06:00:00Z,1.4619,30,-11.5055,0.013
N004-IMG-0076,STD_006,V,2025-09-15T07:07:00Z,1.831,30,-11.4494,0.013
N004-IMG-0077,STD_007,V,2025-09-15T05:14:00Z,1.0857,30,-10.4584,0.013
N004-IMG-0078,STD_007,V,2025-09-15T06:21:00Z,1.469,30,-10.397,0.013
N004-IMG-0079,STD_007,V,2025-09-15T07:28:00Z,1.8381,30,-10.2966,0.013
N004-IMG-0080,STD_008,V,2025-09-15T05:35:00Z,1.0929,30,-8.825,0.013
N004-IMG-0081,STD_008,V,2025-09-15T06:42:00Z,1.4619,30,-8.7513,0.013
N004-IMG-0082,STD_008,V,2025-09-15T07:49:00Z,1.8167,30,-8.7031,0.013
N004-IMG-0083,STD_009,V,2025-09-15T05:56:00Z,1.0929,30,-11.7129,0.013
N004-IMG-0084,STD_009,V,2025-09-15T06:03:00Z,1.4619,30,-11.6496,0.013
N004-IMG-0085,STD_009,V,2025-09-15T07:10:00Z,1.8167,30,-11.5934,0.013
N004-IMG-0086,STD_010,V,2025-09-15T05:17:00Z,1.0714,30,-10.0349,0.013
N004-IMG-0087,STD_010,V,2025-09-15T06:24:00Z,1.4405,30,-9.9358,0.013
N004-IMG-0088,STD_010,V,2025-09-15T07:31:00Z,1.8452,30,-9.9009,0.013
N004-IMG-0089,STD_011,V,2025-09-15T05:38:00Z,1.0714,30,-11.2201,0.013
N004-IMG-0090,STD_011,V,2025-09-15T06:45:00Z,1.4405,30,-11.1711,0.013
N004-IMG-0091,STD_011,V,2025-09-15T07:52:00Z,1.8452,30,-11.0958,0.013
N004-IMG-0092,STD_012,V,2025-09-15T05:59:00Z,1.0929,30,-10.6809,0.013
N004-IMG-0093,STD_012,V,2025-09-15T06:06:00Z,1.4476,30,-10.6198,0.013
N004-IMG-0094,STD_012,V,2025-09-15T07:13:00Z,1.8167,30,-10.5874,0.013
N004-IMG-0095,STD_013,V,2025-09-15T05:20:00Z,1.0714,30,-9.4818,0.013
N004-IMG-0096,STD_013,V,2025-09-15T06:27:00Z,1.4405,30,-9.4031,0.013
N004-IMG-0097,STD_013,V,2025-09-15T07:34:00Z,1.8452,30,-9.3412,0.013
N004-IMG-0098,STD_014,V,2025-09-15T05:41:00Z,1.0714,30,-10.1069,0.013
N004-IMG-0099,STD_014,V,2025-09-15T06:48:00Z,1.4762,30,-10.0525,0.013
N004-IMG-0100,STD_014,V,2025-09-15T07:55:00Z,1.8452,30,-9.9735,0.013
N004-IMG-0101,PROG_A1,V,2025-09-15T06:45:00Z,1.4842,60,-8.7354,0.013
N004-IMG-0102,PROG_A1,V,2025-09-15T07:50:00Z,1.8167,60,-8.7572,0.013
N004-IMG-0103,PROG_A2,V,2025-09-15T06:55:00Z,1.4588,60,-8.6515,0.013
N004-IMG-0104,PROG_A2,V,2025-09-15T07:00:00Z,1.8294,60,-8.6212,0.013
N004-IMG-0105,PROG_B1,V,2025-09-15T06:05:00Z,1.4461,60,-8.2857,0.013
N004-IMG-0106,PROG_B1,V,2025-09-15T07:10:00Z,1.8485,60,-8.2485,0.013
N004-IMG-0107,PROG_B2,V,2025-09-15T06:15:00Z,1.4333,60,-9.2064,0.013
N004-IMG-0108,PROG_B2,V,2025-09-15T07:20:00Z,1.8358,60,-9.1024,0.013
N004-IMG-0109,PROG_C1,V,2025-09-15T06:25:00Z,1.4652,60,-9.3931,0.013
N004-IMG-0110,PROG_C1,V,2025-09-15T07:30:00Z,1.8739,60,-9.4,0.013
N004-IMG-0111,PROG_C2,V,2025-09-15T06:35:00Z,1.4715,60,-8.4578,0.013
N004-IMG-0112,PROG_C2,V,2025-09-15T07:40:00Z,1.8167,60,-8.3488,0.013
N004-IMG-0113,PROG_D1,V,2025-09-15T06:45:00Z,1.4588,60,-9.3147,0.013
N004-IMG-0114,PROG_D1,V,2025-09-15T07:50:00Z,1.8294,60,-9.2673,0.013
N004-IMG-0115,PROG_D2,V,2025-09-15T06:55:00Z,1.497,60,-8.7191,0.013
N004-IMG-0116,PROG_D2,V,2025-09-15T07:00:00Z,1.8294,60,-8.6426,0.013
N004-IMG-0117,STD_001,R,2025-09-15T05:54:00Z,1.0714,25,-10.1751,0.013
N004-IMG-0118,STD_001,R,2025-09-15T06:01:00Z,1.4405,25,-10.1228,0.013
N004-IMG-0119,STD_001,R,2025-09-15T07:08:00Z,1.8238,25,-10.0614,0.013
N004-IMG-0120,STD_002,R,2025-09-15T05:15:00Z,1.0786,25,-10.8738,0.013
N004-IMG-0121,STD_002,R,2025-09-15T06:22:00Z,1.4333,25,-10.8316,0.013
N004-IMG-0122,STD_002,R,2025-09-15T07:29:00Z,1.831,25,-10.7953,0.013
N004-IMG-0123,STD_003,R,2025-09-15T05:36:00Z,1.0643,25,-11.2675,0.013
N004-IMG-0124,STD_003,R,2025-09-15T06:43:00Z,1.4333,25,-11.2311,0.013
N004-IMG-0125,STD_003,R,2025-09-15T07:50:00Z,1.8381,25,-11.1732,0.013
N004-IMG-0126,STD_004,R,2025-09-15T05:57:00Z,1.0857,25,-10.4416,0.013
N004-IMG-0127,STD_004,R,2025-09-15T06:04:00Z,1.4548,25,-10.4127,0.013
N004-IMG-0128,STD_004,R,2025-09-15T07:11:00Z,1.8381,25,-10.3836,0.013
N004-IMG-0129,STD_005,R,2025-09-15T05:18:00Z,1.0786,25,-9.8766,0.013
N004-IMG-0130,STD_005,R,2025-09-15T06:25:00Z,1.469,25,-9.8092,0.013
N004-IMG-0131,STD_005,R,2025-09-15T07:32:00Z,1.831,25,-9.7949,0.013
N004-IMG-0132,STD_006,R,2025-09-15T05:39:00Z,1.05,25,-12.0751,0.013
N004-IMG-0133,STD_006,R,2025-09-15T06:46:00Z,1.4405,25,-12.0508,0.013
N004-IMG-0134,STD_006,R,2025-09-15T07:53:00Z,1.8595,25,-11.9786,0.013
N004-IMG-0135,STD_007,R,2025-09-15T05:00:00Z,1.05,25,-10.9771,0.013
N004-IMG-0136,STD_007,R,2025-09-15T06:07:00Z,1.4619,25,-10.9209,0.013
N004-IMG-0137,STD_007,R,2025-09-15T07:14:00Z,1.8524,25,-10.8667,0.013
N004-IMG-0138,STD_008,R,2025-09-15T05:21:00Z,1.0857,25,-9.5865,0.013
N004-IMG-0139,STD_008,R,2025-09-15T06:28:00Z,1.4762,25,-9.5243,0.013
N004-IMG-0140,STD_008,R,2025-09-15T07:35:00Z,1.831,25,-9.5185,0.013
N004-IMG-0141,STD_009,R,2025-09-15T05:42:00Z,1.0857,25,-12.2402,0.013
N004-IMG-0142,STD_009,R,2025-09-15T06:49:00Z,1.4762,25,-12.1894,0.013
N004-IMG-0143,STD_009,R,2025-09-15T07:56:00Z,1.831,25,-12.17,0.013
N004-IMG-0144,STD_010,R,2025-09-15T05:03:00Z,1.0857,25,-10.5569,0.013
N004-IMG-0145,STD_010,R,2025-09-15T06:10:00Z,1.4762,25,-10.4907,0.013
N004-IMG-0146,STD_010,R,2025-09-15T07:17:00Z,1.831,25,-10.4662,0.013
N004-IMG-0147,STD_011,R,2025-09-15T05:24:00Z,1.0786,25,-11.6933,0.013
N004-IMG-0148,STD_011,R,2025-09-15T06:31:00Z,1.4333,25,-11.6838,0.013
N004-IMG-0149,STD_011,R,2025-09-15T07:38:00Z,1.8381,25,-11.6294,0.013
N004-IMG-0150,STD_012,R,2025-09-15T05:45:00Z,1.0571,25,-11.2092,0.013
N004-IMG-0151,STD_012,R,2025-09-15T06:52:00Z,1.4619,25,-11.1542,0.013
N004-IMG-0152,STD_012,R,2025-09-15T07:59:00Z,1.8595,25,-11.1169,0.013
N004-IMG-0153,STD_013,R,2025-09-15T05:06:00Z,1.0643,25,-10.1084,0.013
N004-IMG-0154,STD_013,R,2025-09-15T06:13:00Z,1.4548,25,-10.0611,0.013
N004-IMG-0155,STD_013,R,2025-09-15T07:20:00Z,1.8595,25,-10.0233,0.013
N004-IMG-0156,STD_014,R,2025-09-15T05:27:00Z,1.0786,25,-10.6298,0.013
N004-IMG-0157,STD_014,R,2025-09-15T06:34:00Z,1.4333,25,-10.6065,0.013
N004-IMG-0158,STD_014,R,2025-09-15T07:41:00Z,1.8167,25,-10.5419,0.013
N004-IMG-0159,PROG_A1,R,2025-09-15T06:35:00Z,1.4588,45,-9.7294,0.013
N004-IMG-0160,PROG_A1,R,2025-09-15T07:40:00Z,1.8676,45,-9.7267,0.013
N004-IMG-0161,PROG_A2,R,2025-09-15T06:45:00Z,1.4524,45,-9.4576,0.013
N004-IMG-0162,PROG_A2,R,2025-09-15T07:50:00Z,1.823,45,-9.3922,0.013
N004-IMG-0163,PROG_B1,R,2025-09-15T06:55:00Z,1.4842,45,-8.9699,0.013
N004-IMG-0164,PROG_B1,R,2025-09-15T07:00:00Z,1.8294,45,-8.9455,0.013
N004-IMG-0165,PROG_B2,R,2025-09-15T06:05:00Z,1.4715,45,-9.7849,0.013
N004-IMG-0166,PROG_B2,R,2025-09-15T07:10:00Z,1.8421,45,-9.7444,0.013
N004-IMG-0167,PROG_C1,R,2025-09-15T06:15:00Z,1.4333,45,-10.1097,0.013
N004-IMG-0168,PROG_C1,R,2025-09-15T07:20:00Z,1.8485,45,-10.1471,0.013
N004-IMG-0169,PROG_C2,R,2025-09-15T06:25:00Z,1.4397,45,-9.2496,0.013
N004-IMG-0170,PROG_C2,R,2025-09-15T07:30:00Z,1.8485,45,-9.1792,0.013
N004-IMG-0171,PROG_D1,R,2025-09-15T06:35:00Z,1.497,45,-9.9642,0.013
N004-IMG-0172,PROG_D1,R,2025-09-15T07:40:00Z,1.8294,45,-9.9058,0.013
N004-IMG-0173,PROG_D2,R,2025-09-15T06:45:00Z,1.4715,45,-9.5787,0.013
N004-IMG-0174,PROG_D2,R,2025-09-15T07:50:00Z,1.8739,45,-9.5438,0.013
