image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N006-IMG-0028,STD_010,B,2025-09-17T05:31:00Z,1.05,45,-9.3822,0.011
N006-IMG-0029,STD_010,B,2025-09-17T06:38:00Z,1.469,45,-8.7081,0.011
N006-IMG-0030,STD_010,B,2025-09-17T07:45:00Z,1.8238,45,-8.5715,0.011
N006-IMG-0031,STD_011,B,2025-09-17T05:52:00Z,1.0929,45,-10.0638,0.011
N006-IMG-0032,STD_011,B,2025-09-17T06:59:00Z,1.4476,45,-9.9495,0.011
N006-IMG-0033,STD_011,B,2025-09-17T07:06:00Z,1.8167,45,-9.8158,0.011
N006-IMG-0034,STD_012,B,2025-09-17T05:13:00Z,1.05,45,-9.5214,0.011
N006-IMG-0035,STD_012,B,2025-09-17T06:20:00Z,1.4476,45,-9.3724,0.011
N006-IMG-0036,STD_012,B,2025-09-17T07:27:00Z,1.8524,45,-9.2395,0.011
N006-IMG-0037,STD_013,B,2025-09-17T05:34:00Z,1.0929,45,-8.0377,0.011
N006-IMG-0038,STD_013,B,2025-09-17T06:41:00Z,1.4476,45,-7.9368,0.011
N006-IMG-0039,STD_013,B,2025-09-17T07:48:00Z,1.8452,45,-7.7844,0.011
N006-IMG-0040,STD_014,B,2025-09-17T05:55:00Z,1.05,45,-8.8767,0.011
N006-IMG-0041,STD_014,B,2025-09-17T06:02:00Z,1.4548,45,-8.7467,0.011
N006-IMG-0042,STD_014,B,2025-09-17T07:09:00Z,1.8238,45,-8.6378,0.011
N006-IMG-0043,PROG_A1,B,2025-09-17T06:55:00Z,1.4715,90,-6.5478,0.011
N006-IMG-0044,PROG_A1,B,2025-09-17T07:00:00Z,1.8548,90,-6.2455,0.011
N006-IMG-0045,PROG_A2,B,2025-09-17T06:05:00Z,1.4333,90,-7.3334,0.011
N006-IMG-0046,PROG_A2,B,2025-09-17T07:10:00Z,1.8358,90,-7.1914,0.011
N006-IMG-0047,PROG_B1,B,2025-09-17T06:15:00Z,1.4461,90,-6.7155,0.011
N006-IMG-0048,PROG_B1,B,2025-09-17T07:20:00Z,1.8485,90,-6.5784,0.011
N006-IMG-0049,PROG_B2,B,2025-09-17T06:25:00Z,1.4906,90,-7.7325,0.011
N006-IMG-0050,PROG_B2,B,2025-09-17T07:30:00Z,1.823,90,-7.5979,0.011
N006-IMG-0051,PROG_C1,B,2025-09-17T06:35:00Z,1.4842,90,-8.1254,0.011
N006-IMG-0052,PROG_C1,B,2025-09-17T07:40:00Z,1.8167,90,-7.8638,0.011
N006-IMG-0053,PROG_C2,B,2025-09-17T06:45:00Z,1.4779,90,-7.0744,0.011
N006-IMG-0054,PROG_C2,B,2025-09-17T07:50:00Z,1.8803,90,-6.9516,0.011
N006-IMG-0055,PROG_D1,B,2025-09-17T06:55:00Z,1.4461,90,-7.9729,0.011
N006-IMG-0056,PROG_D1,B,2025-09-17T07:00:00Z,1.8485,90,-7.8391,0.011
N006-IMG-0057,PROG_D2,B,2025-09-17T06:05:00Z,1.4842,90,-7.2288,0.011
N006-IMG-0058,PROG_D2,B,2025-09-17T07:10:00Z,1.8612,90,-7.1467,0.011
N006-IMG-0059,STD_001,V,2025-09-17T05:08:00Z,1.0571,30,-9.5273,0.011
N006-IMG-0060,STD_001,V,2025-09-17T06:15:00Z,1.4762,30,-9.4764,0.011
N006-IMG-0061,STD_001,V,2025-09-17T07:22:00Z,1.8595,30,-9.3912,0.011
N006-IMG-0062,STD_002,V,2025-09-17T05:29:00Z,1.0929,30,-10.2509,0.011
N006-IMG-0063,STD_002,V,2025-09-17T06:36:00Z,1.4333,30,-10.1933,0.011
N006-IMG-0064,STD_002,V,2025-09-17T07:43:00Z,1.8167,30,-10.0988,0.011
N006-IMG-0065,STD_003,V,2025-09-17T05:50:00Z,1.0714,30,-10.6841,0.011
N006-IMG-0066,STD_003,V,2025-09-17T06:57:00Z,1.4405,30,-10.6049,0.011
N006-IMG-0067,STD_003,V,2025-09-17T07:04:00Z,1.8452,30,-10.5231,0.011
N006-IMG-0068,STD_004,V,2025-09-17T05:11:00Z,1.05,30,-9.7801,0.011
N006-IMG-0069,STD_004,V,2025-09-17T06:18:00Z,1.4405,30,-9.7153,0.011
N006-IMG-0070,STD_004,V,2025-09-17T07:25:00Z,1.8595,30,-9.6312,0.011
N006-IMG-0071,STD_005,V,2025-09-17T05:32:00Z,1.0786,30,-9.1404,0.011
N006-IMG-0072,STD_005,V,2025-09-17T06:39:00Z,1.4333,30,-9.08,0.011
N006-IMG-0073,STD_005,V,2025-09-17T07:46:00Z,1.8524,30,-9.0084,0.011
N006-IMG-0074,STD_006,V,2025-09-17T05:53:00Z,1.0857,30,-11.5673,0.011
N006-IMG-0075,STD_006,V,2025-09-17T06:00:00Z,1.4548,30,-11.4779,0.011
N006-IMG-0076,STD_006,V,2025-09-17T07:07:00Z,1.8595,30,-11.3948,0.011
N006-IMG-0077,STD_007,V,2025-09-17T05:14:00Z,1.0643,30,-10.4291,0.011
N006-IMG-0078,STD_007,V,2025-09-17T06:21:00Z,1.469,30,-10.3359,0.011
N006-IMG-0079,STD_007,V,2025-09-17T07:28:00Z,1.8595,30,-10.2585,0.011
N006-IMG-0080,STD_008,V,2025-09-17T05:35:00Z,1.0643,30,-8.7779,0.011
N006-IMG-0081,STD_008,V,2025-09-17T06:42:00Z,1.4333,30,-8.7494,0.011
N006-IMG-0082,STD_008,V,2025-09-17T07:49:00Z,1.8167,30,-8.6457,0.011
N006-IMG-0083,STD_009,V,2025-09-17T05:56:00Z,1.0643,30,-11.6859,0.011
N006-IMG-0084,STD_009,V,2025-09-17T06:03:00Z,1.469,30,-11.6108,0.011
N006-IMG-0085,STD_009,V,2025-09-17T07:10:00Z,1.8381,30,-11.5555,0.011
N006-IMG-0086,STD_010,V,2025-09-17T05:17:00Z,1.0929,30,-9.9884,0.011
N006-IMG-0087,STD_010,V,2025-09-17T06:24:00Z,1.4762,30,-9.9101,0.011
N006-IMG-0088,STD_010,V,2025-09-17T07:31:00Z,1.8452,30,-9.8624,0.011
N006-IMG-0089,STD_011,V,2025-09-17T05:38:00Z,1.0929,30,-11.2203,0.011
N006-IMG-0090,STD_011,V,2025-09-17T06:45:00Z,1.4619,30,-11.1291,0.011
N006-IMG-0091,STD_011,V,2025-09-17T07:52:00Z,1.8452,30,-11.0743,0.011
N006-IMG-0092,STD_012,V,2025-09-17T05:59:00Z,1.0714,30,-10.6525,0.011
N006-IMG-0093,STD_012,V,2025-09-17T06:06:00Z,1.4405,30,-10.5865,0.011
N006-IMG-0094,STD_012,V,2025-09-17T07:13:00Z,1.8238,30,-10.5066,0.011
N006-IMG-0095,STD_013,V,2025-09-17T05:20:00Z,1.0714,30,-9.4441,0.011
N006-IMG-0096,STD_013,V,2025-09-17T06:27:00Z,1.4548,30,-9.3982,0.011
N006-IMG-0097,STD_013,V,2025-09-17T07:34:00Z,1.8238,30,-9.2859,0.011
N006-IMG-0098,STD_014,V,2025-09-17T05:41:00Z,1.05,30,-10.0667,0.011
N006-IMG-0099,STD_014,V,2025-09-17T06:48:00Z,1.469,30,-9.9978,0.011
N006-IMG-0100,STD_014,V,2025-09-17T07:55:00Z,1.8524,30,-9.9229,0.011
N006-IMG-0101,PROG_A1,V,2025-09-17T06:45:00Z,1.4652,60,-7.9726,0.011
N006-IMG-0102,PROG_A1,V,2025-09-17T07:50:00Z,1.8676,60,-7.7201,0.011
N006-IMG-0103,PROG_A2,V,2025-09-17T06:55:00Z,1.4779,60,-8.6321,0.011
N006-IMG-0104,PROG_A2,V,2025-09-17T07:00:00Z,1.823,60,-8.5703,0.011
N006-IMG-0105,PROG_B1,V,2025-09-17T06:05:00Z,1.4588,60,-8.2782,0.011
N006-IMG-0106,PROG_B1,V,2025-09-17T07:10:00Z,1.8612,60,-8.1863,0.011
N006-IMG-0107,PROG_B2,V,2025-09-17T06:15:00Z,1.4652,60,-9.131,0.011
N006-IMG-0108,PROG_B2,V,2025-09-17T07:20:00Z,1.8676,60,-9.0574,0.011
N006-IMG-0109,PROG_C1,V,2025-09-17T06:25:00Z,1.4461,60,-9.5439,0.011
N006-IMG-0110,PROG_C1,V,2025-09-17T07:30:00Z,1.8421,60,-9.2846,0.011
N006-IMG-0111,PROG_C2,V,2025-09-17T06:35:00Z,1.4461,60,-8.3907,0.011
N006-IMG-0112,PROG_C2,V,2025-09-17T07:40:00Z,1.8167,60,-8.3062,0.011
N006-IMG-0113,PROG_D1,V,2025-09-17T06:45:00Z,1.4779,60,-9.3167,0.011
N006-IMG-0114,PROG_D1,V,2025-09-17T07:50:00Z,1.8421,60,-9.2256,0.011
N006-IMG-0115,PROG_D2,V,2025-09-17T06:55:00Z,1.4779,60,-8.7224,0.011
N006-IMG-0116,PROG_D2,V,2025-09-17T07:00:00Z,1.8739,60,-8.6819,0.011
N006-IMG-0117,STD_001,R,2025-09-17T05:54:00Z,1.0714,25,-10.172,0.011
N006-IMG-0118,STD_001,R,2025-09-17T06:01:00Z,1.4405,25,-10.121,0.011
N006-IMG-0119,STD_001,R,2025-09-17T07:08:00Z,1.8238,25,-10.0712,0.011
N006-IMG-0120,STD_002,R,2025-09-17T05:15:00Z,1.0857,25,-10.8503,0.011
N006-IMG-0121,STD_002,R,2025-09-17T06:22:00Z,1.4548,25,-10.8113,0.011
N006-IMG-0122,STD_002,R,2025-09-17T07:29:00Z,1.8452,25,-10.7635,0.011
N006-IMG-0123,STD_003,R,2025-09-17T05:36:00Z,1.0929,25,-11.2549,0.011
N006-IMG-0124,STD_003,R,2025-09-17T06:43:00Z,1.4333,25,-11.1985,0.011
N006-IMG-0125,STD_003,R,2025-09-17T07:50:00Z,1.8452,25,-11.1566,0.011
N006-IMG-0126,STD_004,R,2025-09-17T05:57:00Z,1.0857,25,-10.4378,0.011
N006-IMG-0127,STD_004,R,2025-09-17T06:04:00Z,1.4405,25,-10.4023,0.011
N006-IMG-0128,STD_004,R,2025-09-17T07:11:00Z,1.8595,25,-10.3432,0.011
N006-IMG-0129,STD_005,R,2025-09-17T05:18:00Z,1.0714,25,-9.85,0.011
N006-IMG-0130,STD_005,R,2025-09-17T06:25:00Z,1.4405,25,-9.8135,0.011
N006-IMG-0131,STD_005,R,2025-09-17T07:32:00Z,1.8452,25,-9.7376,0.011
N006-IMG-0132,STD_006,R,2025-09-17T05:39:00Z,1.05,25,-12.0482,0.011
N006-IMG-0133,STD_006,R,2025-09-17T06:46:00Z,1.469,25,-11.989,0.011
N006-IMG-0134,STD_006,R,2025-09-17T07:53:00Z,1.8238,25,-11.972,0.011
N006-IMG-0135,STD_007,R,2025-09-17T05:00:00Z,1.05,25,-10.9628,0.011
N006-IMG-0136,STD_007,R,2025-09-17T06:07:00Z,1.4548,25,-10.909,0.011
N006-IMG-0137,STD_007,R,2025-09-17T07:14:00Z,1.8238,25,-10.8804,0.011
N006-IMG-0138,STD_008,R,2025-09-17T05:21:00Z,1.0786,25,-9.5617,0.011
N006-IMG-0139,STD_008,R,2025-09-17T06:28:00Z,1.4333,25,-9.5124,0.011
N006-IMG-0140,STD_008,R,2025-09-17T07:35:00Z,1.831,25,-9.451,0.011
N006-IMG-0141,STD_009,R,2025-09-17T05:42:00Z,1.0929,25,-12.217,0.011
N006-IMG-0142,STD_009,R,2025-09-17T06:49:00Z,1.4476,25,-12.185,0.011
N006-IMG-0143,STD_009,R,2025-09-17T07:56:00Z,1.8595,25,-12.1403,0.011
N006-IMG-0144,STD_010,R,2025-09-17T05:03:00Z,1.0857,25,-10.5344,0.011
N006-IMG-0145,STD_010,R,2025-09-17T06:10:00Z,1.469,25,-10.5034,0.011
N006-IMG-0146,STD_010,R,2025-09-17T07:17:00Z,1.8595,25,-10.4423,0.011
N006-IMG-0147,STD_011,R,2025-09-17T05:24:00Z,1.05,25,-11.7065,0.011
N006-IMG-0148,STD_011,R,2025-09-17T06:31:00Z,1.4333,25,-11.6822,0.011
N006-IMG-0149,STD_011,R,2025-09-17T07:38:00Z,1.8167,25,-11.6045,0.011
N006-IMG-0150,STD_012,R,2025-09-17T05:45:00Z,1.0786,25,-11.2008,0.011
N006-IMG-0151,STD_012,R,2025-09-17T06:52:00Z,1.4619,25,-11.1446,0.011
N006-IMG-0152,STD_012,R,2025-09-17T07:59:00Z,1.8167,25,-11.092,0.011
N006-IMG-0153,STD_013,R,2025-09-17T05:06:00Z,1.0929,25,-10.1052,0.011
N006-IMG-0154,STD_013,R,2025-09-17T06:13:00Z,1.4619,25,-10.0391,0.011
N006-IMG-0155,STD_013,R,2025-09-17T07:20:00Z,1.8167,25,-10.0035,0.011
N006-IMG-0156,STD_014,R,2025-09-17T05:27:00Z,1.0571,25,-10.6324,0.011
N006-IMG-0157,STD_014,R,2025-09-17T06:34:00Z,1.4405,25,-10.578,0.011
N006-IMG-0158,STD_014,R,2025-09-17T07:41:00Z,1.8595,25,-10.5469,0.011
N006-IMG-0159,PROG_A1,R,2025-09-17T06:35:00Z,1.4461,45,-8.9344,0.011
N006-IMG-0160,PROG_A1,R,2025-09-17T07:40:00Z,1.8612,45,-8.7403,0.011
N006-IMG-0161,PROG_A2,R,2025-09-17T06:45:00Z,1.4524,45,-9.4058,0.011
N006-IMG-0162,PROG_A2,R,2025-09-17T07:50:00Z,1.8676,45,-9.3812,0.011
N006-IMG-0163,PROG_B1,R,2025-09-17T06:55:00Z,1.497,45,-8.9634,0.011
N006-IMG-0164,PROG_B1,R,2025-09-17T07:00:00Z,1.8612,45,-8.9145,0.011
N006-IMG-0165,PROG_B2,R,2025-09-17T06:05:00Z,1.4461,45,-9.7568,0.011
N006-IMG-0166,PROG_B2,R,2025-09-17T07:10:00Z,1.8612,45,-9.7099,0.011
N006-IMG-0167,PROG_C1,R,2025-09-17T06:15:00Z,1.4906,45,-10.2635,0.011
N006-IMG-0168,PROG_C1,R,2025-09-17T07:20:00Z,1.8548,45,-10.0349,0.011
N006-IMG-0169,PROG_C2,R,2025-09-17T06:25:00Z,1.4333,45,-9.2052,0.011
N006-IMG-0170,PROG_C2,R,2025-09-17T07:30:00Z,1.8358,45,-9.1449,0.011
N006-IMG-0171,PROG_D1,R,2025-09-17T06:35:00Z,1.4715,45,-9.9711,0.011
N006-IMG-0172,PROG_D1,R,2025-09-17T07:40:00Z,1.8803,45,-9.9106,0.011
N006-IMG-0173,PROG_D2,R,2025-09-17T06:45:00Z,1.4524,45,-9.591,0.011
N006-IMG-0174,PROG_D2,R,2025-09-17T07:50:00Z,1.8548,45,-9.5914,0.011
