image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N008-IMG-0024,STD_008,B,2025-09-19T07:03:00Z,1.8595,45,-7.0532,0.012
N008-IMG-0025,STD_009,B,2025-09-19T05:10:00Z,1.0929,45,-10.5942,0.012
N008-IMG-0026,STD_009,B,2025-09-19T06:17:00Z,1.4548,45,-10.4776,0.012
N008-IMG-0027,STD_009,B,2025-09-19T07:24:00Z,1.8452,45,-10.3741,0.012
N008-IMG-0028,STD_010,B,2025-09-19T05:31:00Z,1.0643,45,-8.8705,0.012
N008-IMG-0029,STD_010,B,2025-09-19T06:38:00Z,1.4333,45,-8.7851,0.012
N008-IMG-0030,STD_010,B,2025-09-19T07:45:00Z,1.8381,45,-8.662,0.012
N008-IMG-0031,STD_011,B,2025-09-19T05:52:00Z,1.0929,45,-10.1217,0.012
N008-IMG-0032,STD_011,B,2025-09-19T06:59:00Z,1.4619,45,-10.0044,0.012
N008-IMG-0033,STD_011,B,2025-09-19T07:06:00Z,1.8524,45,-9.911,0.012
N008-IMG-0034,STD_012,B,2025-09-19T05:13:00Z,1.05,45,-9.5657,0.012
N008-IMG-0035,STD_012,B,2025-09-19T06:20:00Z,1.4333,45,-9.46,0.012
N008-IMG-0036,STD_012,B,2025-09-19T07:27:00Z,1.8167,45,-9.3256,0.012
N008-IMG-0037,STD_013,B,2025-09-19T05:34:00Z,1.0786,45,-8.1203,0.012
N008-IMG-0038,STD_013,B,2025-09-19T06:41:00Z,1.4619,45,-8.0066,0.012
N008-IMG-0039,STD_013,B,2025-09-19T07:48:00Z,1.831,45,-7.8735,0.012
N008-IMG-0040,STD_014,B,2025-09-19T05:55:00Z,1.0857,45,-8.8986,0.012
N008-IMG-0041,STD_014,B,2025-09-19T06:02:00Z,1.469,45,-8.8284,0.012
N008-IMG-0042,STD_014,B,2025-09-19T07:09:00Z,1.8595,45,-8.6906,0.012
N008-IMG-0043,PROG_A1,B,2025-09-19T06:55:00Z,1.497,90,-7.1015,0.012
N008-IMG-0044,PROG_A1,B,2025-09-19T07:00:00Z,1.8739,90,-7.2439,0.012
N008-IMG-0045,PROG_A2,B,2025-09-19T06:05:00Z,1.4461,90,-7.3899,0.012
N008-IMG-0046,PROG_A2,B,2025-09-19T07:10:00Z,1.8485,90,-7.299,0.012
N008-IMG-0047,PROG_B1,B,2025-09-19T06:15:00Z,1.4715,90,-6.7637,0.012
N008-IMG-0048,PROG_B1,B,2025-09-19T07:20:00Z,1.8676,90,-6.6719,0.012
N008-IMG-0049,PROG_B2,B,2025-09-19T06:25:00Z,1.4715,90,-7.802,0.012
N008-IMG-0050,PROG_B2,B,2025-09-19T07:30:00Z,1.8739,90,-7.6909,0.012
N008-IMG-0051,PROG_C1,B,2025-09-19T06:35:00Z,1.4715,90,-8.3932,0.012
N008-IMG-0052,PROG_C1,B,2025-09-19T07:40:00Z,1.8739,90,-8.0911,0.012
N008-IMG-0053,PROG_C2,B,2025-09-19T06:45:00Z,1.4779,90,-7.1447,0.012
N008-IMG-0054,PROG_C2,B,2025-09-19T07:50:00Z,1.8485,90,-7.0242,0.012
N008-IMG-0055,PROG_D1,B,2025-09-19T06:55:00Z,1.4652,90,-8.0353,0.012
N008-IMG-0056,PROG_D1,B,2025-09-19T07:00:00Z,1.8676,90,-7.9231,0.012
N008-IMG-0057,PROG_D2,B,2025-09-19T06:05:00Z,1.4715,90,-7.5082,0.012
N008-IMG-0058,PROG_D2,B,2025-09-19T07:10:00Z,1.8739,90,-7.4526,0.012
N008-IMG-0059,STD_001,V,2025-09-19T05:08:00Z,1.0929,30,-9.5248,0.012
N008-IMG-0060,STD_001,V,2025-09-19T06:15:00Z,1.4619,30,-9.4629,0.012
N008-IMG-0061,STD_001,V,2025-09-19T07:22:00Z,1.8452,30,-9.4167,0.012
N008-IMG-0062,STD_002,V,2025-09-19T05:29:00Z,1.0786,30,-10.261,0.012
N008-IMG-0063,STD_002,V,2025-09-19T06:36:00Z,1.4333,30,-10.1829,0.012
N008-IMG-0064,STD_002,V,2025-09-19T07:43:00Z,1.8524,30,-10.1144,0.012
N008-IMG-0065,STD_003,V,2025-09-19T05:50:00Z,1.0786,30,-10.7132,0.012
N008-IMG-0066,STD_003,V,2025-09-19T06:57:00Z,1.4619,30,-10.6138,0.012
N008-IMG-0067,STD_003,V,2025-09-19T07:04:00Z,1.831,30,-10.5587,0.012
N008-IMG-0068,STD_004,V,2025-09-19T05:11:00Z,1.05,30,-9.8029,0.012
N008-IMG-0069,STD_004,V,2025-09-19T06:18:00Z,1.4548,30,-9.7248,0.012
N008-IMG-0070,STD_004,V,2025-09-19T07:25:00Z,1.8524,30,-9.6537,0.012
N008-IMG-0071,STD_005,V,2025-09-19T05:32:00Z,1.0786,30,-9.172,0.012
N008-IMG-0072,STD_005,V,2025-09-19T06:39:00Z,1.4476,30,-9.1096,0.012
N008-IMG-0073,STD_005,V,2025-09-19T07:46:00Z,1.8381,30,-9.0433,0.012
N008-IMG-0074,STD_006,V,2025-09-19T05:53:00Z,1.0643,30,-11.5755,0.012
N008-IMG-0075,STD_006,V,2025-09-19T06:00:00Z,1.4333,30,-11.4946,0.012
N008-IMG-0076,STD_006,V,2025-09-19T07:07:00Z,1.8381,30,-11.4159,0.012
N008-IMG-0077,STD_007,V,2025-09-19T05:14:00Z,1.0571,30,-10.4417,0.012
N008-IMG-0078,STD_007,V,2025-09-19T06:21:00Z,1.4476,30,-10.3702,0.012
N008-IMG-0079,STD_007,V,2025-09-19T07:28:00Z,1.8524,30,-10.3008,0.012
N008-IMG-0080,STD_008,V,2025-09-19T05:35:00Z,1.05,30,-8.8317,0.012
N008-IMG-0081,STD_008,V,2025-09-19T06:42:00Z,1.4548,30,-8.7309,0.012
N008-IMG-0082,STD_008,V,2025-09-19T07:49:00Z,1.8238,30,-8.6595,0.012
N008-IMG-0083,STD_009,V,2025-09-19T05:56:00Z,1.0643,30,-11.6921,0.012
N008-IMG-0084,STD_009,V,2025-09-19T06:03:00Z,1.469,30,-11.6347,0.012
N008-IMG-0085,STD_009,V,2025-09-19T07:10:00Z,1.831,30,-11.5849,0.012
N008-IMG-0086,STD_010,V,2025-09-19T05:17:00Z,1.0857,30,-10.0041,0.012
N008-IMG-0087,STD_010,V,2025-09-19T06:24:00Z,1.4762,30,-9.94,0.012
N008-IMG-0088,STD_010,V,2025-09-19T07:31:00Z,1.8595,30,-9.8527,0.012
N008-IMG-0089,STD_011,V,2025-09-19T05:38:00Z,1.0571,30,-11.2067,0.012
N008-IMG-0090,STD_011,V,2025-09-19T06:45:00Z,1.4476,30,-11.155,0.012
N008-IMG-0091,STD_011,V,2025-09-19T07:52:00Z,1.831,30,-11.0739,0.012
N008-IMG-0092,STD_012,V,2025-09-19T05:59:00Z,1.0571,30,-10.6865,0.012
N008-IMG-0093,STD_012,V,2025-09-19T06:06:00Z,1.4762,30,-10.6171,0.012
N008-IMG-0094,STD_012,V,2025-09-19T07:13:00Z,1.8595,30,-10.518,0.012
N008-IMG-0095,STD_013,V,2025-09-19T05:20:00Z,1.0571,30,-9.4473,0.012
N008-IMG-0096,STD_013,V,2025-09-19T06:27:00Z,1.4762,30,-9.3777,0.012
N008-IMG-0097,STD_013,V,2025-09-19T07:34:00Z,1.8595,30,-9.325,0.012
N008-IMG-0098,STD_014,V,2025-09-19T05:41:00Z,1.0643,30,-10.1058,0.012
N008-IMG-0099,STD_014,V,2025-09-19T06:48:00Z,1.4548,30,-10.0424,0.012
N008-IMG-0100,STD_014,V,2025-09-19T07:55:00Z,1.8167,30,-9.9441,0.012
N008-IMG-0101,PROG_A1,V,2025-09-19T06:45:00Z,1.4779,60,-8.4757,0.012
N008-IMG-0102,PROG_A1,V,2025-09-19T07:50:00Z,1.823,60,-8.682,0.012
N008-IMG-0103,PROG_A2,V,2025-09-19T06:55:00Z,1.4906,60,-8.6768,0.012
N008-IMG-0104,PROG_A2,V,2025-09-19T07:00:00Z,1.8676,60,-8.5946,0.012
N008-IMG-0105,PROG_B1,V,2025-09-19T06:05:00Z,1.4715,60,-8.2773,0.012
N008-IMG-0106,PROG_B1,V,2025-09-19T07:10:00Z,1.8358,60,-8.2162,0.012
N008-IMG-0107,PROG_B2,V,2025-09-19T06:15:00Z,1.4461,60,-9.1571,0.012
N008-IMG-0108,PROG_B2,V,2025-09-19T07:20:00Z,1.8676,60,-9.0869,0.012
N008-IMG-0109,PROG_C1,V,2025-09-19T06:25:00Z,1.4588,60,-9.7277,0.012
N008-IMG-0110,PROG_C1,V,2025-09-19T07:30:00Z,1.8612,60,-9.5115,0.012
N008-IMG-0111,PROG_C2,V,2025-09-19T06:35:00Z,1.4333,60,-8.4129,0.012
N008-IMG-0112,PROG_C2,V,2025-09-19T07:40:00Z,1.8294,60,-8.3241,0.012
N008-IMG-0113,PROG_D1,V,2025-09-19T06:45:00Z,1.4333,60,-9.2919,0.012
N008-IMG-0114,PROG_D1,V,2025-09-19T07:50:00Z,1.8739,60,-9.2589,0.012
N008-IMG-0115,PROG_D2,V,2025-09-19T06:55:00Z,1.4906,60,-8.9132,0.012
N008-IMG-0116,PROG_D2,V,2025-09-19T07:00:00Z,1.8167,60,-8.916,0.012
N008-IMG-0117,STD_001,R,2025-09-19T05:54:00Z,1.0643,25,-10.1668,0.012
N008-IMG-0118,STD_001,R,2025-09-19T06:01:00Z,1.4333,25,-10.1354,0.012
N008-IMG-0119,STD_001,R,2025-09-19T07:08:00Z,1.8381,25,-10.0705,0.012
N008-IMG-0120,STD_002,R,2025-09-19T05:15:00Z,1.0643,25,-10.8739,0.012
N008-IMG-0121,STD_002,R,2025-09-19T06:22:00Z,1.4476,25,-10.8261,0.012
N008-IMG-0122,STD_002,R,2025-09-19T07:29:00Z,1.8381,25,-10.7996,0.012
N008-IMG-0123,STD_003,R,2025-09-19T05:36:00Z,1.0929,25,-11.23,0.012
N008-IMG-0124,STD_003,R,2025-09-19T06:43:00Z,1.4548,25,-11.2121,0.012
N008-IMG-0125,STD_003,R,2025-09-19T07:50:00Z,1.8452,25,-11.1578,0.012
N008-IMG-0126,STD_004,R,2025-09-19T05:57:00Z,1.0929,25,-10.4408,0.012
N008-IMG-0127,STD_004,R,2025-09-19T06:04:00Z,1.4405,25,-10.4057,0.012
N008-IMG-0128,STD_004,R,2025-09-19T07:11:00Z,1.8452,25,-10.3785,0.012
N008-IMG-0129,STD_005,R,2025-09-19T05:18:00Z,1.0857,25,-9.8451,0.012
N008-IMG-0130,STD_005,R,2025-09-19T06:25:00Z,1.4405,25,-9.8085,0.012
N008-IMG-0131,STD_005,R,2025-09-19T07:32:00Z,1.831,25,-9.7454,0.012
N008-IMG-0132,STD_006,R,2025-09-19T05:39:00Z,1.0571,25,-12.0538,0.012
N008-IMG-0133,STD_006,R,2025-09-19T06:46:00Z,1.4619,25,-12.0153,0.012
N008-IMG-0134,STD_006,R,2025-09-19T07:53:00Z,1.8524,25,-11.9679,0.012
N008-IMG-0135,STD_007,R,2025-09-19T05:00:00Z,1.05,25,-10.9599,0.012
N008-IMG-0136,STD_007,R,2025-09-19T06:07:00Z,1.469,25,-10.904,0.012
N008-IMG-0137,STD_007,R,2025-09-19T07:14:00Z,1.8238,25,-10.8909,0.012
N008-IMG-0138,STD_008,R,2025-09-19T05:21:00Z,1.0929,25,-9.5677,0.012
N008-IMG-0139,STD_008,R,2025-09-19T06:28:00Z,1.4762,25,-9.5048,0.012
N008-IMG-0140,STD_008,R,2025-09-19T07:35:00Z,1.8452,25,-9.4697,0.012
N008-IMG-0141,STD_009,R,2025-09-19T05:42:00Z,1.0929,25,-12.247,0.012
N008-IMG-0142,STD_009,R,2025-09-19T06:49:00Z,1.4333,25,-12.1993,0.012
N008-IMG-0143,STD_009,R,2025-09-19T07:56:00Z,1.8452,25,-12.1303,0.012
N008-IMG-0144,STD_010,R,2025-09-19T05:03:00Z,1.0786,25,-10.5286,0.012
N008-IMG-0145,STD_010,R,2025-09-19T06:10:00Z,1.4476,25,-10.4962,0.012
N008-IMG-0146,STD_010,R,2025-09-19T07:17:00Z,1.8524,25,-10.4476,0.012
N008-IMG-0147,STD_011,R,2025-09-19T05:24:00Z,1.05,25,-11.7046,0.012
N008-IMG-0148,STD_011,R,2025-09-19T06:31:00Z,1.4333,25,-11.6898,0.012
N008-IMG-0149,STD_011,R,2025-09-19T07:38:00Z,1.8524,25,-11.6399,0.012
N008-IMG-0150,STD_012,R,2025-09-19T05:45:00Z,1.0643,25,-11.1877,0.012
N008-IMG-0151,STD_012,R,2025-09-19T06:52:00Z,1.4476,25,-11.1698,0.012
N008-IMG-0152,STD_012,R,2025-09-19T07:59:00Z,1.831,25,-11.0967,0.012
N008-IMG-0153,STD_013,R,2025-09-19T05:06:00Z,1.0929,25,-10.096,0.012
N008-IMG-0154,STD_013,R,2025-09-19T06:13:00Z,1.4762,25,-10.0598,0.012
N008-IMG-0155,STD_013,R,2025-09-19T07:20:00Z,1.8452,25,-10.0018,0.012
N008-IMG-0156,STD_014,R,2025-09-19T05:27:00Z,1.0929,25,-10.632,0.012
N008-IMG-0157,STD_014,R,2025-09-19T06:34:00Z,1.4548,25,-10.5972,0.012
N008-IMG-0158,STD_014,R,2025-09-19T07:41:00Z,1.8595,25,-10.5685,0.012
N008-IMG-0159,PROG_A1,R,2025-09-19T06:35:00Z,1.4397,45,-9.4436,0.012
N008-IMG-0160,PROG_A1,R,2025-09-19T07:40:00Z,1.823,45,-9.6623,0.012
N008-IMG-0161,PROG_A2,R,2025-09-19T06:45:00Z,1.4652,45,-9.4202,0.012
N008-IMG-0162,PROG_A2,R,2025-09-19T07:50:00Z,1.8803,45,-9.3718,0.012
N008-IMG-0163,PROG_B1,R,2025-09-19T06:55:00Z,1.4715,45,-8.9688,0.012
N008-IMG-0164,PROG_B1,R,2025-09-19T07:00:00Z,1.8739,45,-8.9274,0.012
N008-IMG-0165,PROG_B2,R,2025-09-19T06:05:00Z,1.4906,45,-9.778,0.012
N008-IMG-0166,PROG_B2,R,2025-09-19T07:10:00Z,1.8548,45,-9.736,0.012
N008-IMG-0167,PROG_C1,R,2025-09-19T06:15:00Z,1.4906,45,-10.4252,0.012
N008-IMG-0168,PROG_C1,R,2025-09-19T07:20:00Z,1.8294,45,-10.2497,0.012
N008-IMG-0169,PROG_C2,R,2025-09-19T06:25:00Z,1.4524,45,-9.2215,0.012
N008-IMG-0170,PROG_C2,R,2025-09-19T07:30:00Z,1.823,45,-9.1618,0.012
N008-IMG-0171,PROG_D1,R,2025-09-19T06:35:00Z,1.4524,45,-9.9759,0.012
N008-IMG-0172,PROG_D1,R,2025-09-19T07:40:00Z,1.823,45,-9.9633,0.012
N008-IMG-0173,PROG_D2,R,2025-09-19T06:45:00Z,1.4652,45,-9.7931,0.012
N008-IMG-0174,PROG_D2,R,2025-09-19T07:50:00Z,1.8676,45,-9.789,0.012
