image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N005-IMG-0044,PROG_A1,B,2025-09-16T07:00:00Z,1.823,90,-6.8721,0.011
N005-IMG-0045,PROG_A2,B,2025-09-16T06:05:00Z,1.4652,90,-7.4291,0.011
N005-IMG-0046,PROG_A2,B,2025-09-16T07:10:00Z,1.8676,90,-7.2957,0.011
N005-IMG-0047,PROG_B1,B,2025-09-16T06:15:00Z,1.4779,90,-6.1145,0.011
N005-IMG-0048,PROG_B1,B,2025-09-16T07:20:00Z,1.8485,90,-6.7033,0.011
N005-IMG-0049,PROG_B2,B,2025-09-16T06:25:00Z,1.4842,90,-7.8256,0.011
N005-IMG-0050,PROG_B2,B,2025-09-16T07:30:00Z,1.8358,90,-7.7259,0.011
N005-IMG-0051,PROG_C1,B,2025-09-16T06:35:00Z,1.4652,90,-8.3498,0.011
N005-IMG-0052,PROG_C1,B,2025-09-16T07:40:00Z,1.8612,90,-8.3078,0.011
N005-IMG-0053,PROG_C2,B,2025-09-16T06:45:00Z,1.4652,90,-7.1657,0.011
N005-IMG-0054,PROG_C2,B,2025-09-16T07:50:00Z,1.8803,90,-7.0613,0.011
N005-IMG-0055,PROG_D1,B,2025-09-16T06:55:00Z,1.497,90,-8.0441,0.011
N005-IMG-0056,PROG_D1,B,2025-09-16T07:00:00Z,1.8676,90,-7.9751,0.011
N005-IMG-0057,PROG_D2,B,2025-09-16T06:05:00Z,1.4333,90,-7.303,0.011
N005-IMG-0058,PROG_D2,B,2025-09-16T07:10:00Z,1.8294,90,-7.2206,0.011
N005-IMG-0059,STD_001,V,2025-09-16T05:08:00Z,1.0857,30,-9.5673,0.011
N005-IMG-0060,STD_001,V,2025-09-16T06:15:00Z,1.469,30,-9.5041,0.011
N005-IMG-0061,STD_001,V,2025-09-16T07:22:00Z,1.8381,30,-9.4653,0.011
N005-IMG-0062,STD_002,V,2025-09-16T05:29:00Z,1.0929,30,-10.3153,0.011
N005-IMG-0063,STD_002,V,2025-09-16T06:36:00Z,1.4762,30,-10.2155,0.011
N005-IMG-0064,STD_002,V,2025-09-16T07:43:00Z,1.8167,30,-10.1775,0.011
N005-IMG-0065,STD_003,V,2025-09-16T05:50:00Z,1.05,30,-10.7426,0.011
N005-IMG-0066,STD_003,V,2025-09-16T06:57:00Z,1.4548,30,-10.659,0.011
N005-IMG-0067,STD_003,V,2025-09-16T07:04:00Z,1.8167,30,-10.604,0.011
N005-IMG-0068,STD_004,V,2025-09-16T05:11:00Z,1.05,30,-9.8225,0.011
N005-IMG-0069,STD_004,V,2025-09-16T06:18:00Z,1.469,30,-9.76,0.011
N005-IMG-0070,STD_004,V,2025-09-16T07:25:00Z,1.8238,30,-9.702,0.011
N005-IMG-0071,STD_005,V,2025-09-16T05:32:00Z,1.0643,30,-9.2022,0.011
N005-IMG-0072,STD_005,V,2025-09-16T06:39:00Z,1.4476,30,-9.1312,0.011
N005-IMG-0073,STD_005,V,2025-09-16T07:46:00Z,1.8524,30,-9.0636,0.011
N005-IMG-0074,STD_006,V,2025-09-16T05:53:00Z,1.0857,30,-11.5937,0.011
N005-IMG-0075,STD_006,V,2025-09-16T06:00:00Z,1.469,30,-11.5126,0.011
N005-IMG-0076,STD_006,V,2025-09-16T07:07:00Z,1.8595,30,-11.4983,0.011
N005-IMG-0077,STD_007,V,2025-09-16T05:14:00Z,1.0786,30,-10.4811,0.011
N005-IMG-0078,STD_007,V,2025-09-16T06:21:00Z,1.4476,30,-10.4212,0.011
N005-IMG-0079,STD_007,V,2025-09-16T07:28:00Z,1.831,30,-10.3638,0.011
N005-IMG-0080,STD_008,V,2025-09-16T05:35:00Z,1.0929,30,-8.856,0.011
N005-IMG-0081,STD_008,V,2025-09-16T06:42:00Z,1.4762,30,-8.7817,0.011
N005-IMG-0082,STD_008,V,2025-09-16T07:49:00Z,1.8595,30,-8.7246,0.011
N005-IMG-0083,STD_009,V,2025-09-16T05:56:00Z,1.05,30,-11.737,0.011
N005-IMG-0084,STD_009,V,2025-09-16T06:03:00Z,1.4548,30,-11.6753,0.011
N005-IMG-0085,STD_009,V,2025-09-16T07:10:00Z,1.8238,30,-11.6235,0.011
N005-IMG-0086,STD_010,V,2025-09-16T05:17:00Z,1.0571,30,-10.0495,0.011
N005-IMG-0087,STD_010,V,2025-09-16T06:24:00Z,1.4762,30,-9.9658,0.011
N005-IMG-0088,STD_010,V,2025-09-16T07:31:00Z,1.8595,30,-9.9023,0.011
N005-IMG-0089,STD_011,V,2025-09-16T05:38:00Z,1.0571,30,-11.2702,0.011
N005-IMG-0090,STD_011,V,2025-09-16T06:45:00Z,1.4762,30,-11.2006,0.011
N005-IMG-0091,STD_011,V,2025-09-16T07:52:00Z,1.831,30,-11.1376,0.011
N005-IMG-0092,STD_012,V,2025-09-16T05:59:00Z,1.0786,30,-10.7069,0.011
N005-IMG-0093,STD_012,V,2025-09-16T06:06:00Z,1.469,30,-10.6357,0.011
N005-IMG-0094,STD_012,V,2025-09-16T07:13:00Z,1.831,30,-10.5908,0.011
N005-IMG-0095,STD_013,V,2025-09-16T05:20:00Z,1.0571,30,-9.4991,0.011
N005-IMG-0096,STD_013,V,2025-09-16T06:27:00Z,1.4762,30,-9.4094,0.011
N005-IMG-0097,STD_013,V,2025-09-16T07:34:00Z,1.831,30,-9.3756,0.011
N005-IMG-0098,STD_014,V,2025-09-16T05:41:00Z,1.0571,30,-10.121,0.011
N005-IMG-0099,STD_014,V,2025-09-16T06:48:00Z,1.4619,30,-10.0668,0.011
N005-IMG-0100,STD_014,V,2025-09-16T07:55:00Z,1.831,30,-10.0081,0.011
N005-IMG-0101,PROG_A1,V,2025-09-16T06:45:00Z,1.4397,60,-8.6907,0.011
N005-IMG-0102,PROG_A1,V,2025-09-16T07:50:00Z,1.8358,60,-8.2715,0.011
N005-IMG-0103,PROG_A2,V,2025-09-16T06:55:00Z,1.4333,60,-8.7021,0.011
N005-IMG-0104,PROG_A2,V,2025-09-16T07:00:00Z,1.8739,60,-8.6158,0.011
N005-IMG-0105,PROG_B1,V,2025-09-16T06:05:00Z,1.4906,60,-7.6345,0.011
N005-IMG-0106,PROG_B1,V,2025-09-16T07:10:00Z,1.823,60,-8.2554,0.011
N005-IMG-0107,PROG_B2,V,2025-09-16T06:15:00Z,1.4652,60,-9.1776,0.011
N005-IMG-0108,PROG_B2,V,2025-09-16T07:20:00Z,1.8421,60,-9.1194,0.011
N005-IMG-0109,PROG_C1,V,2025-09-16T06:25:00Z,1.4397,60,-9.6935,0.011
N005-IMG-0110,PROG_C1,V,2025-09-16T07:30:00Z,1.8485,60,-9.701,0.011
N005-IMG-0111,PROG_C2,V,2025-09-16T06:35:00Z,1.4588,60,-8.4468,0.011
N005-IMG-0112,PROG_C2,V,2025-09-16T07:40:00Z,1.8294,60,-8.4193,0.011
N005-IMG-0113,PROG_D1,V,2025-09-16T06:45:00Z,1.4652,60,-9.3553,0.011
N005-IMG-0114,PROG_D1,V,2025-09-16T07:50:00Z,1.8739,60,-9.2735,0.011
N005-IMG-0115,PROG_D2,V,2025-09-16T06:55:00Z,1.4779,60,-8.7231,0.011
N005-IMG-0116,PROG_D2,V,2025-09-16T07:00:00Z,1.8739,60,-8.6827,0.011
N005-IMG-0117,STD_001,R,2025-09-16T05:54:00Z,1.05,25,-10.2349,0.011
N005-IMG-0118,STD_001,R,2025-09-16T06:01:00Z,1.4333,25,-10.18,0.011
N005-IMG-0119,STD_001,R,2025-09-16T07:08:00Z,1.8524,25,-10.1138,0.011
N005-IMG-0120,STD_002,R,2025-09-16T05:15:00Z,1.0857,25,-10.899,0.011
N005-IMG-0121,STD_002,R,2025-09-16T06:22:00Z,1.4405,25,-10.8619,0.011
N005-IMG-0122,STD_002,R,2025-09-16T07:29:00Z,1.831,25,-10.8182,0.011
N005-IMG-0123,STD_003,R,2025-09-16T05:36:00Z,1.0786,25,-11.2991,0.011
N005-IMG-0124,STD_003,R,2025-09-16T06:43:00Z,1.4476,25,-11.2246,0.011
N005-IMG-0125,STD_003,R,2025-09-16T07:50:00Z,1.831,25,-11.2176,0.011
N005-IMG-0126,STD_004,R,2025-09-16T05:57:00Z,1.0643,25,-10.4874,0.011
N005-IMG-0127,STD_004,R,2025-09-16T06:04:00Z,1.4476,25,-10.4605,0.011
N005-IMG-0128,STD_004,R,2025-09-16T07:11:00Z,1.8381,25,-10.4128,0.011
N005-IMG-0129,STD_005,R,2025-09-16T05:18:00Z,1.05,25,-9.8817,0.011
N005-IMG-0130,STD_005,R,2025-09-16T06:25:00Z,1.4548,25,-9.8592,0.011
N005-IMG-0131,STD_005,R,2025-09-16T07:32:00Z,1.8167,25,-9.8122,0.011
N005-IMG-0132,STD_006,R,2025-09-16T05:39:00Z,1.0714,25,-12.0937,0.011
N005-IMG-0133,STD_006,R,2025-09-16T06:46:00Z,1.4762,25,-12.0605,0.011
N005-IMG-0134,STD_006,R,2025-09-16T07:53:00Z,1.8238,25,-12.0251,0.011
N005-IMG-0135,STD_007,R,2025-09-16T05:00:00Z,1.0929,25,-10.9857,0.011
N005-IMG-0136,STD_007,R,2025-09-16T06:07:00Z,1.4619,25,-10.9368,0.011
N005-IMG-0137,STD_007,R,2025-09-16T07:14:00Z,1.8452,25,-10.9147,0.011
N005-IMG-0138,STD_008,R,2025-09-16T05:21:00Z,1.0714,25,-9.591,0.011
N005-IMG-0139,STD_008,R,2025-09-16T06:28:00Z,1.469,25,-9.5532,0.011
N005-IMG-0140,STD_008,R,2025-09-16T07:35:00Z,1.8238,25,-9.5269,0.011
N005-IMG-0141,STD_009,R,2025-09-16T05:42:00Z,1.0571,25,-12.2518,0.011
N005-IMG-0142,STD_009,R,2025-09-16T06:49:00Z,1.4619,25,-12.2503,0.011
N005-IMG-0143,STD_009,R,2025-09-16T07:56:00Z,1.8167,25,-12.1946,0.011
N005-IMG-0144,STD_010,R,2025-09-16T05:03:00Z,1.0643,25,-10.5803,0.011
N005-IMG-0145,STD_010,R,2025-09-16T06:10:00Z,1.4476,25,-10.5101,0.011
N005-IMG-0146,STD_010,R,2025-09-16T07:17:00Z,1.8381,25,-10.4749,0.011
N005-IMG-0147,STD_011,R,2025-09-16T05:24:00Z,1.0643,25,-11.7407,0.011
N005-IMG-0148,STD_011,R,2025-09-16T06:31:00Z,1.469,25,-11.7112,0.011
N005-IMG-0149,STD_011,R,2025-09-16T07:38:00Z,1.8238,25,-11.6702,0.011
N005-IMG-0150,STD_012,R,2025-09-16T05:45:00Z,1.0929,25,-11.2228,0.011
N005-IMG-0151,STD_012,R,2025-09-16T06:52:00Z,1.4476,25,-11.1886,0.011
N005-IMG-0152,STD_012,R,2025-09-16T07:59:00Z,1.8452,25,-11.1472,0.011
N005-IMG-0153,STD_013,R,2025-09-16T05:06:00Z,1.0857,25,-10.1281,0.011
N005-IMG-0154,STD_013,R,2025-09-16T06:13:00Z,1.4405,25,-10.1166,0.011
N005-IMG-0155,STD_013,R,2025-09-16T07:20:00Z,1.8452,25,-10.0417,0.011
N005-IMG-0156,STD_014,R,2025-09-16T05:27:00Z,1.0714,25,-10.6799,0.011
N005-IMG-0157,STD_014,R,2025-09-16T06:34:00Z,1.4405,25,-10.6326,0.011
N005-IMG-0158,STD_014,R,2025-09-16T07:41:00Z,1.8452,25,-10.5789,0.011
N005-IMG-0159,PROG_A1,R,2025-09-16T06:35:00Z,1.4588,45,-9.618,0.011
N005-IMG-0160,PROG_A1,R,2025-09-16T07:40:00Z,1.8739,45,-9.2776,0.011
N005-IMG-0161,PROG_A2,R,2025-09-16T06:45:00Z,1.4906,45,-9.4669,0.011
N005-IMG-0162,PROG_A2,R,2025-09-16T07:50:00Z,1.8358,45,-9.4141,0.011
N005-IMG-0163,PROG_B1,R,2025-09-16T06:55:00Z,1.4906,45,-8.3055,0.011
N005-IMG-0164,PROG_B1,R,2025-09-16T07:00:00Z,1.823,45,-8.9737,0.011
N005-IMG-0165,PROG_B2,R,2025-09-16T06:05:00Z,1.4779,45,-9.8098,0.011
N005-IMG-0166,PROG_B2,R,2025-09-16T07:10:00Z,1.8739,45,-9.761,0.011
N005-IMG-0167,PROG_C1,R,2025-09-16T06:15:00Z,1.4461,45,-10.4306,0.011
N005-IMG-0168,PROG_C1,R,2025-09-16T07:20:00Z,1.823,45,-10.4588,0.011
N005-IMG-0169,PROG_C2,R,2025-09-16T06:25:00Z,1.4779,45,-9.2266,0.011
N005-IMG-0170,PROG_C2,R,2025-09-16T07:30:00Z,1.823,45,-9.2265,0.011
N005-IMG-0171,PROG_D1,R,2025-09-16T06:35:00Z,1.4652,45,-10.0036,0.011
N005-IMG-0172,PROG_D1,R,2025-09-16T07:40:00Z,1.8421,45,-9.9763,0.011
N005-IMG-0173,PROG_D2,R,2025-09-16T06:45:00Z,1.4461,45,-9.59,0.011
N005-IMG-0174,PROG_D2,R,2025-09-16T07:50:00Z,1.8485,45,-9.5612,0.011
