image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N015-IMG-0038,STD_013,B,2025-09-26T05:06:00Z,1.45,45,-7.6814,0.012
N015-IMG-0039,STD_013,B,2025-09-26T06:12:00Z,1.85,45,-7.5607,0.012
N015-IMG-0040,STD_001,V,2025-09-26T04:00:00Z,1.05,45,-8.9673,0.012
N015-IMG-0041,STD_001,V,2025-09-26T05:06:00Z,1.45,45,-8.9852,0.012
N015-IMG-0042,STD_001,V,2025-09-26T06:12:00Z,1.85,45,-8.9961,0.012
N015-IMG-0043,STD_002,V,2025-09-26T04:00:00Z,1.05,45,-9.6807,0.012
N015-IMG-0044,STD_002,V,2025-09-26T05:06:00Z,1.45,45,-9.7019,0.012
N015-IMG-0045,STD_002,V,2025-09-26T06:12:00Z,1.85,45,-9.7154,0.012
N015-IMG-0046,STD_003,V,2025-09-26T04:00:00Z,1.05,45,-10.114,0.012
N015-IMG-0047,STD_003,V,2025-09-26T05:06:00Z,1.45,45,-10.1242,0.012
N015-IMG-0048,STD_003,V,2025-09-26T06:12:00Z,1.85,45,-10.1426,0.012
N015-IMG-0049,STD_004,V,2025-09-26T04:00:00Z,1.05,45,-9.2265,0.012
N015-IMG-0050,STD_004,V,2025-09-26T05:06:00Z,1.45,45,-9.2422,0.012
N015-IMG-0051,STD_004,V,2025-09-26T06:12:00Z,1.85,45,-9.2506,0.012
N015-IMG-0052,STD_005,V,2025-09-26T04:00:00Z,1.05,45,-8.592,0.012
N015-IMG-0053,STD_005,V,2025-09-26T05:06:00Z,1.45,45,-8.6085,0.012
N015-IMG-0054,STD_005,V,2025-09-26T06:12:00Z,1.85,45,-8.6239,0.012
N015-IMG-0055,STD_006,V,2025-09-26T04:00:00Z,1.05,45,-10.9952,0.012
N015-IMG-0056,STD_006,V,2025-09-26T05:06:00Z,1.45,45,-11.0047,0.012
N015-IMG-0057,STD_006,V,2025-09-26T06:12:00Z,1.85,45,-11.0113,0.012
N015-IMG-0058,STD_007,V,2025-09-26T04:00:00Z,1.05,45,-9.8637,0.012
N015-IMG-0059,STD_007,V,2025-09-26T05:06:00Z,1.45,45,-9.8677,0.012
N015-IMG-0060,STD_007,V,2025-09-26T06:12:00Z,1.85,45,-9.891,0.012
N015-IMG-0061,STD_008,V,2025-09-26T04:00:00Z,1.05,45,-8.2327,0.012
N015-IMG-0062,STD_008,V,2025-09-26T05:06:00Z,1.45,45,-8.2365,0.012
N015-IMG-0063,STD_008,V,2025-09-26T06:12:00Z,1.85,45,-8.2635,0.012
N015-IMG-0064,STD_009,V,2025-09-26T04:00:00Z,1.05,45,-11.1267,0.012
N015-IMG-0065,STD_009,V,2025-09-26T05:06:00Z,1.45,45,-11.1509,0.012
N015-IMG-0066,STD_009,V,2025-09-26T06:12:00Z,1.85,45,-11.1559,0.012
N015-IMG-0067,STD_010,V,2025-09-26T04:00:00Z,1.05,45,-9.4322,0.012
N015-IMG-0068,STD_010,V,2025-09-26T05:06:00Z,1.45,45,-9.4402,0.012
N015-IMG-0069,STD_010,V,2025-09-26T06:12:00Z,1.85,45,-9.4681,0.012
N015-IMG-0070,STD_011,V,2025-09-26T04:00:00Z,1.05,45,-10.6592,0.012
N015-IMG-0071,STD_011,V,2025-09-26T05:06:00Z,1.45,45,-10.6658,0.012
N015-IMG-0072,STD_011,V,2025-09-26T06:12:00Z,1.85,45,-10.6754,0.012
N015-IMG-0073,STD_012,V,2025-09-26T04:00:00Z,1.05,45,-10.1001,0.012
N015-IMG-0074,STD_012,V,2025-09-26T05:06:00Z,1.45,45,-10.1094,0.012
N015-IMG-0075,STD_012,V,2025-09-26T06:12:00Z,1.85,45,-10.1252,0.012
N015-IMG-0076,STD_013,V,2025-09-26T04:00:00Z,1.05,45,-8.8821,0.012
N015-IMG-0077,STD_013,V,2025-09-26T05:06:00Z,1.45,45,-8.8959,0.012
N015-IMG-0078,STD_013,V,2025-09-26T06:12:00Z,1.85,45,-8.9035,0.012
N015-IMG-0079,STD_001,R,2025-09-26T04:00:00Z,1.05,45,-9.2354,0.012
N015-IMG-0080,STD_001,R,2025-09-26T05:06:00Z,1.45,45,-9.206,0.012
N015-IMG-0081,STD_001,R,2025-09-26T06:12:00Z,1.85,45,-9.1884,0.012
N015-IMG-0082,STD_002,R,2025-09-26T04:00:00Z,1.05,45,-9.938,0.012
N015-IMG-0083,STD_002,R,2025-09-26T05:06:00Z,1.45,45,-9.9106,0.012
N015-IMG-0084,STD_002,R,2025-09-26T06:12:00Z,1.85,45,-9.8859,0.012
N015-IMG-0085,STD_003,R,2025-09-26T04:00:00Z,1.05,45,-10.322,0.012
N015-IMG-0086,STD_003,R,2025-09-26T05:06:00Z,1.45,45,-10.302,0.012
N015-IMG-0087,STD_003,R,2025-09-26T06:12:00Z,1.85,45,-10.2683,0.012
N015-IMG-0088,STD_004,R,2025-09-26T04:00:00Z,1.05,45,-9.5234,0.012
N015-IMG-0089,STD_004,R,2025-09-26T05:06:00Z,1.45,45,-9.4976,0.012
N015-IMG-0090,STD_004,R,2025-09-26T06:12:00Z,1.85,45,-9.4741,0.012
N015-IMG-0091,STD_005,R,2025-09-26T04:00:00Z,1.05,45,-8.9171,0.012
N015-IMG-0092,STD_005,R,2025-09-26T05:06:00Z,1.45,45,-8.8963,0.012
N015-IMG-0093,STD_005,R,2025-09-26T06:12:00Z,1.85,45,-8.8652,0.012
N015-IMG-0094,STD_006,R,2025-09-26T04:00:00Z,1.05,45,-11.1287,0.012
N015-IMG-0095,STD_006,R,2025-09-26T05:06:00Z,1.45,45,-11.1106,0.012
N015-IMG-0096,STD_006,R,2025-09-26T06:12:00Z,1.85,45,-11.0821,0.012
N015-IMG-0097,STD_007,R,2025-09-26T04:00:00Z,1.05,45,-10.0287,0.012
N015-IMG-0098,STD_007,R,2025-09-26T05:06:00Z,1.45,45,-10.0088,0.012
N015-IMG-0099,STD_007,R,2025-09-26T06:12:00Z,1.85,45,-9.9841,0.012
N015-IMG-0100,STD_008,R,2025-09-26T04:00:00Z,1.05,45,-8.6415,0.012
N015-IMG-0101,STD_008,R,2025-09-26T05:06:00Z,1.45,45,-8.6155,0.012
N015-IMG-0102,STD_008,R,2025-09-26T06:12:00Z,1.85,45,-8.5928,0.012
N015-IMG-0103,STD_009,R,2025-09-26T04:00:00Z,1.05,45,-11.3031,0.012
N015-IMG-0104,STD_009,R,2025-09-26T05:06:00Z,1.45,45,-11.2777,0.012
N015-IMG-0105,STD_009,R,2025-09-26T06:12:00Z,1.85,45,-11.2601,0.012
N015-IMG-0106,STD_010,R,2025-09-26T04:00:00Z,1.05,45,-9.6097,0.012
N015-IMG-0107,STD_010,R,2025-09-26T05:06:00Z,1.45,45,-9.589,0.012
N015-IMG-0108,STD_010,R,2025-09-26T06:12:00Z,1.85,45,-9.5545,0.012
N015-IMG-0109,STD_011,R,2025-09-26T04:00:00Z,1.05,45,-10.7914,0.012
N015-IMG-0110,STD_011,R,2025-09-26T05:06:00Z,1.45,45,-10.7671,0.012
N015-IMG-0111,STD_011,R,2025-09-26T06:12:00Z,1.85,45,-10.73,0.012
N015-IMG-0112,STD_012,R,2025-09-26T04:00:00Z,1.05,45,-10.2741,0.012
N015-IMG-0113,STD_012,R,2025-09-26T05:06:00Z,1.45,45,-10.2443,0.012
N015-IMG-0114,STD_012,R,2025-09-26T06:12:00Z,1.85,45,-10.2134,0.012
N015-IMG-0115,STD_013,R,2025-09-26T04:00:00Z,1.05,45,-9.1731,0.012
N015-IMG-0116,STD_013,R,2025-09-26T05:06:00Z,1.45,45,-9.1524,0.012
N015-IMG-0117,STD_013,R,2025-09-26T06:12:00Z,1.85,45,-9.119,0.012
N015-IMG-0118,PROG_A1,B,2025-09-26T15:48:00Z,1.0821,30,-8.5583,0.0143
N015-IMG-0119,PROG_A2,B,2025-09-26T15:54:00Z,2.1051,30,-8.0029,0.0123
N015-IMG-0120,PROG_B1,B,2025-09-26T16:00:00Z,1.1181,30,-8.508,0.0143
N015-IMG-0121,PROG_B2,B,2025-09-26T16:06:00Z,2.0471,30,-8.9331,0.017
N015-IMG-0122,PROG_C1,B,2025-09-26T16:12:00Z,1.0552,30,-8.34,0.016
N015-IMG-0123,PROG_C2,B,2025-09-26T16:18:00Z,1.352,30,-8.6189,0.0133
N015-IMG-0124,PROG_D1,B,2025-09-26T16:24:00Z,1.6791,30,-8.3809,0.0159
N015-IMG-0125,PROG_D2,B,2025-09-26T16:30:00Z,1.204,30,-7.9662,0.0142
N015-IMG-0126,PROG_A1,V,2025-09-26T16:36:00Z,1.289,30,-8.211,0.0171
N015-IMG-0127,PROG_A2,V,2025-09-26T16:42:00Z,1.1717,30,-8.7228,0.0106
N015-IMG-0128,PROG_B1,V,2025-09-26T16:48:00Z,1.0113,30,-8.4445,0.016
N015-IMG-0129,PROG_B2,V,2025-09-26T16:54:00Z,2.0815,30,-8.5773,0.0124
N015-IMG-0130,PROG_C1,V,2025-09-26T17:00:00Z,1.4147,30,-8.658,0.0139
N015-IMG-0131,PROG_C2,V,2025-09-26T17:06:00Z,1.7667,30,-8.7024,0.0165
N015-IMG-0132,PROG_D1,V,2025-09-26T17:12:00Z,1.2391,30,-8.3958,0.0118
N015-IMG-0133,PROG_D2,V,2025-09-26T17:18:00Z,1.5798,30,-8.4686,0.0137
N015-IMG-0134,PROG_A1,R,2025-09-26T17:24:00Z,2.1912,30,-8.1105,0.011
N015-IMG-0135,PROG_A2,R,2025-09-26T17:30:00Z,2.1735,30,-8.631,0.0137
N015-IMG-0136,PROG_B1,R,2025-09-26T17:36:00Z,1.823,30,-8.7015,0.0154
N015-IMG-0137,PROG_B2,R,2025-09-26T17:42:00Z,1.0589,30,-8.7759,0.017
N015-IMG-0138,PROG_C1,R,2025-09-26T17:48:00Z,1.3434,30,-8.7179,0.016
N015-IMG-0139,PROG_C2,R,2025-09-26T17:54:00Z,1.7285,30,-8.7559,0.0142
N015-IMG-0140,PROG_D1,R,2025-09-26T18:00:00Z,1.8133,30,-8.1584,0.0152
N015-IMG-0141,PROG_D2,R,2025-09-26T18:06:00Z,1.791,30,-8.2776,0.017
N015-IMG-0142,UNKNOWN_STAR,V,2025-09-26T18:12:00Z,1.65,30,-9.1234,0.015
N015-IMG-0143,UNKNOWN_STAR,B,2025-09-26T18:18:00Z,1.72,45,-8.8765,0.012
N015-IMG-0144,STD_003,I,2025-09-26T18:24:00Z,1.55,30,-9.4567,0.013
