image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N011-IMG-0038,STD_013,B,2025-09-22T05:06:00Z,1.45,45,-7.6333,0.012
N011-IMG-0039,STD_013,B,2025-09-22T06:12:00Z,1.85,45,-7.4929,0.012
N011-IMG-0040,STD_001,V,2025-09-22T04:00:00Z,1.05,45,-8.7685,0.012
N011-IMG-0041,STD_001,V,2025-09-22T05:06:00Z,1.45,45,-8.703,0.012
N011-IMG-0042,STD_001,V,2025-09-22T06:12:00Z,1.85,45,-8.6443,0.012
N011-IMG-0043,STD_002,V,2025-09-22T04:00:00Z,1.05,45,-9.4798,0.012
N011-IMG-0044,STD_002,V,2025-09-22T05:06:00Z,1.45,45,-9.4156,0.012
N011-IMG-0045,STD_002,V,2025-09-22T06:12:00Z,1.85,45,-9.3567,0.012
N011-IMG-0046,STD_003,V,2025-09-22T04:00:00Z,1.05,45,-9.9034,0.012
N011-IMG-0047,STD_003,V,2025-09-22T05:06:00Z,1.45,45,-9.8416,0.012
N011-IMG-0048,STD_003,V,2025-09-22T06:12:00Z,1.85,45,-9.7826,0.012
N011-IMG-0049,STD_004,V,2025-09-22T04:00:00Z,1.05,45,-9.0203,0.012
N011-IMG-0050,STD_004,V,2025-09-22T05:06:00Z,1.45,45,-8.9608,0.012
N011-IMG-0051,STD_004,V,2025-09-22T06:12:00Z,1.85,45,-8.8993,0.012
N011-IMG-0052,STD_005,V,2025-09-22T04:00:00Z,1.05,45,-8.3875,0.012
N011-IMG-0053,STD_005,V,2025-09-22T05:06:00Z,1.45,45,-8.332,0.012
N011-IMG-0054,STD_005,V,2025-09-22T06:12:00Z,1.85,45,-8.2565,0.012
N011-IMG-0055,STD_006,V,2025-09-22T04:00:00Z,1.05,45,-10.7874,0.012
N011-IMG-0056,STD_006,V,2025-09-22T05:06:00Z,1.45,45,-10.7291,0.012
N011-IMG-0057,STD_006,V,2025-09-22T06:12:00Z,1.85,45,-10.6579,0.012
N011-IMG-0058,STD_007,V,2025-09-22T04:00:00Z,1.05,45,-9.644,0.012
N011-IMG-0059,STD_007,V,2025-09-22T05:06:00Z,1.45,45,-9.5895,0.012
N011-IMG-0060,STD_007,V,2025-09-22T06:12:00Z,1.85,45,-9.5275,0.012
N011-IMG-0061,STD_008,V,2025-09-22T04:00:00Z,1.05,45,-8.0139,0.012
N011-IMG-0062,STD_008,V,2025-09-22T05:06:00Z,1.45,45,-7.9631,0.012
N011-IMG-0063,STD_008,V,2025-09-22T06:12:00Z,1.85,45,-7.911,0.012
N011-IMG-0064,STD_009,V,2025-09-22T04:00:00Z,1.05,45,-10.9257,0.012
N011-IMG-0065,STD_009,V,2025-09-22T05:06:00Z,1.45,45,-10.8568,0.012
N011-IMG-0066,STD_009,V,2025-09-22T06:12:00Z,1.85,45,-10.8112,0.012
N011-IMG-0067,STD_010,V,2025-09-22T04:00:00Z,1.05,45,-9.2223,0.012
N011-IMG-0068,STD_010,V,2025-09-22T05:06:00Z,1.45,45,-9.161,0.012
N011-IMG-0069,STD_010,V,2025-09-22T06:12:00Z,1.85,45,-9.1044,0.012
N011-IMG-0070,STD_011,V,2025-09-22T04:00:00Z,1.05,45,-10.4382,0.012
N011-IMG-0071,STD_011,V,2025-09-22T05:06:00Z,1.45,45,-10.379,0.012
N011-IMG-0072,STD_011,V,2025-09-22T06:12:00Z,1.85,45,-10.3086,0.012
N011-IMG-0073,STD_012,V,2025-09-22T04:00:00Z,1.05,45,-9.8838,0.012
N011-IMG-0074,STD_012,V,2025-09-22T05:06:00Z,1.45,45,-9.8312,0.012
N011-IMG-0075,STD_012,V,2025-09-22T06:12:00Z,1.85,45,-9.7709,0.012
N011-IMG-0076,STD_013,V,2025-09-22T04:00:00Z,1.05,45,-8.6765,0.012
N011-IMG-0077,STD_013,V,2025-09-22T05:06:00Z,1.45,45,-8.6058,0.012
N011-IMG-0078,STD_013,V,2025-09-22T06:12:00Z,1.85,45,-8.5549,0.012
N011-IMG-0079,STD_001,R,2025-09-22T04:00:00Z,1.05,45,-9.2124,0.012
N011-IMG-0080,STD_001,R,2025-09-22T05:06:00Z,1.45,45,-9.1755,0.012
N011-IMG-0081,STD_001,R,2025-09-22T06:12:00Z,1.85,45,-9.1523,0.012
N011-IMG-0082,STD_002,R,2025-09-22T04:00:00Z,1.05,45,-9.9128,0.012
N011-IMG-0083,STD_002,R,2025-09-22T05:06:00Z,1.45,45,-9.89,0.012
N011-IMG-0084,STD_002,R,2025-09-22T06:12:00Z,1.85,45,-9.8535,0.012
N011-IMG-0085,STD_003,R,2025-09-22T04:00:00Z,1.05,45,-10.2994,0.012
N011-IMG-0086,STD_003,R,2025-09-22T05:06:00Z,1.45,45,-10.2615,0.012
N011-IMG-0087,STD_003,R,2025-09-22T06:12:00Z,1.85,45,-10.2248,0.012
N011-IMG-0088,STD_004,R,2025-09-22T04:00:00Z,1.05,45,-9.4941,0.012
N011-IMG-0089,STD_004,R,2025-09-22T05:06:00Z,1.45,45,-9.4604,0.012
N011-IMG-0090,STD_004,R,2025-09-22T06:12:00Z,1.85,45,-9.429,0.012
N011-IMG-0091,STD_005,R,2025-09-22T04:00:00Z,1.05,45,-8.8895,0.012
N011-IMG-0092,STD_005,R,2025-09-22T05:06:00Z,1.45,45,-8.8586,0.012
N011-IMG-0093,STD_005,R,2025-09-22T06:12:00Z,1.85,45,-8.8304,0.012
N011-IMG-0094,STD_006,R,2025-09-22T04:00:00Z,1.05,45,-11.1101,0.012
N011-IMG-0095,STD_006,R,2025-09-22T05:06:00Z,1.45,45,-11.0666,0.012
N011-IMG-0096,STD_006,R,2025-09-22T06:12:00Z,1.85,45,-11.0377,0.012
N011-IMG-0097,STD_007,R,2025-09-22T04:00:00Z,1.05,45,-9.9986,0.012
N011-IMG-0098,STD_007,R,2025-09-22T05:06:00Z,1.45,45,-9.9742,0.012
N011-IMG-0099,STD_007,R,2025-09-22T06:12:00Z,1.85,45,-9.9303,0.012
N011-IMG-0100,STD_008,R,2025-09-22T04:00:00Z,1.05,45,-8.6172,0.012
N011-IMG-0101,STD_008,R,2025-09-22T05:06:00Z,1.45,45,-8.5734,0.012
N011-IMG-0102,STD_008,R,2025-09-22T06:12:00Z,1.85,45,-8.5503,0.012
N011-IMG-0103,STD_009,R,2025-09-22T04:00:00Z,1.05,45,-11.2791,0.012
N011-IMG-0104,STD_009,R,2025-09-22T05:06:00Z,1.45,45,-11.2508,0.012
N011-IMG-0105,STD_009,R,2025-09-22T06:12:00Z,1.85,45,-11.2129,0.012
N011-IMG-0106,STD_010,R,2025-09-22T04:00:00Z,1.05,45,-9.5775,0.012
N011-IMG-0107,STD_010,R,2025-09-22T05:06:00Z,1.45,45,-9.5491,0.012
N011-IMG-0108,STD_010,R,2025-09-22T06:12:00Z,1.85,45,-9.5179,0.012
N011-IMG-0109,STD_011,R,2025-09-22T04:00:00Z,1.05,45,-10.7753,0.012
N011-IMG-0110,STD_011,R,2025-09-22T05:06:00Z,1.45,45,-10.7247,0.012
N011-IMG-0111,STD_011,R,2025-09-22T06:12:00Z,1.85,45,-10.6937,0.012
N011-IMG-0112,STD_012,R,2025-09-22T04:00:00Z,1.05,45,-10.2453,0.012
N011-IMG-0113,STD_012,R,2025-09-22T05:06:00Z,1.45,45,-10.2138,0.012
N011-IMG-0114,STD_012,R,2025-09-22T06:12:00Z,1.85,45,-10.178,0.012
N011-IMG-0115,STD_013,R,2025-09-22T04:00:00Z,1.05,45,-9.1357,0.012
N011-IMG-0116,STD_013,R,2025-09-22T05:06:00Z,1.45,45,-9.1203,0.012
N011-IMG-0117,STD_013,R,2025-09-22T06:12:00Z,1.85,45,-9.0846,0.012
N011-IMG-0118,PROG_A1,B,2025-09-22T15:48:00Z,1.7308,30,-8.0915,0.0095
N011-IMG-0119,PROG_A2,B,2025-09-22T15:54:00Z,1.915,30,-9.0051,0.0133
N011-IMG-0120,PROG_B1,B,2025-09-22T16:00:00Z,1.0007,30,-8.6276,0.0112
N011-IMG-0121,PROG_B2,B,2025-09-22T16:06:00Z,1.0234,30,-7.9439,0.0163
N011-IMG-0122,PROG_C1,B,2025-09-22T16:12:00Z,1.369,30,-8.7655,0.0086
N011-IMG-0123,PROG_C2,B,2025-09-22T16:18:00Z,2.0536,30,-8.38,0.0129
N011-IMG-0124,PROG_D1,B,2025-09-22T16:24:00Z,1.0831,30,-8.5415,0.0156
N011-IMG-0125,PROG_D2,B,2025-09-22T16:30:00Z,1.919,30,-8.2643,0.0135
N011-IMG-0126,PROG_A1,V,2025-09-22T16:36:00Z,1.3181,30,-8.254,0.0167
N011-IMG-0127,PROG_A2,V,2025-09-22T16:42:00Z,1.5078,30,-8.4112,0.0153
N011-IMG-0128,PROG_B1,V,2025-09-22T16:48:00Z,1.2414,30,-8.1372,0.0111
N011-IMG-0129,PROG_B2,V,2025-09-22T16:54:00Z,2.1942,30,-8.6895,0.0132
N011-IMG-0130,PROG_C1,V,2025-09-22T17:00:00Z,1.1452,30,-8.7605,0.0102
N011-IMG-0131,PROG_C2,V,2025-09-22T17:06:00Z,1.4057,30,-8.6844,0.0102
N011-IMG-0132,PROG_D1,V,2025-09-22T17:12:00Z,1.0852,30,-8.6143,0.0143
N011-IMG-0133,PROG_D2,V,2025-09-22T17:18:00Z,1.2747,30,-8.0074,0.0087
N011-IMG-0134,PROG_A1,R,2025-09-22T17:24:00Z,1.2856,30,-8.8329,0.0147
N011-IMG-0135,PROG_A2,R,2025-09-22T17:30:00Z,1.2571,30,-8.0266,0.0137
N011-IMG-0136,PROG_B1,R,2025-09-22T17:36:00Z,1.5672,30,-7.981,0.0158
N011-IMG-0137,PROG_B2,R,2025-09-22T17:42:00Z,1.969,30,-8.4505,0.0123
N011-IMG-0138,PROG_C1,R,2025-09-22T17:48:00Z,1.5083,30,-8.3739,0.0127
N011-IMG-0139,PROG_C2,R,2025-09-22T17:54:00Z,1.8749,30,-8.9001,0.009
N011-IMG-0140,PROG_D1,R,2025-09-22T18:00:00Z,1.4831,30,-9.2656,0.0114
N011-IMG-0141,PROG_D2,R,2025-09-22T18:06:00Z,2.034,30,-8.4984,0.0125
N011-IMG-0142,STD_009,V,2025-09-22T18:12:00Z,1.85,45,-10.9234,0.0
N011-IMG-0143,FIELD_STAR,B,2025-09-22T18:18:00Z,1.42,30,-7.8901,0.014
