image_id,star_id,filter,time_utc,airmass,exposure_sec,instrumental_mag,mag_uncertainty
N001-IMG-0035,STD_012,B,2025-09-12T06:20:00Z,1.4619,45,-9.3712,0.012
N001-IMG-0036,STD_012,B,2025-09-12T07:27:00Z,1.8167,45,-9.2881,0.012
N001-IMG-0037,STD_013,B,2025-09-12T05:34:00Z,1.0643,45,-8.0785,0.012
N001-IMG-0038,STD_013,B,2025-09-12T06:41:00Z,1.4476,45,-7.9493,0.012
N001-IMG-0039,STD_013,B,2025-09-12T07:48:00Z,1.8167,45,-7.8192,0.012
N001-IMG-0040,STD_014,B,2025-09-12T05:55:00Z,1.0857,45,-8.8709,0.012
N001-IMG-0041,STD_014,B,2025-09-12T06:02:00Z,1.469,45,-8.7573,0.012
N001-IMG-0042,STD_014,B,2025-09-12T07:09:00Z,1.8381,45,-8.6405,0.012
N001-IMG-0043,PROG_A1,B,2025-09-12T06:55:00Z,1.497,90,-6.8836,0.012
N001-IMG-0044,PROG_A1,B,2025-09-12T07:00:00Z,1.8294,90,-6.4646,0.012
N001-IMG-0045,PROG_A2,B,2025-09-12T06:05:00Z,1.4779,90,-7.3332,0.012
N001-IMG-0046,PROG_A2,B,2025-09-12T07:10:00Z,1.823,90,-7.2316,0.012
N001-IMG-0047,PROG_B1,B,2025-09-12T06:15:00Z,1.4397,90,-6.7353,0.012
N001-IMG-0048,PROG_B1,B,2025-09-12T07:20:00Z,1.8358,90,-6.5983,0.012
N001-IMG-0049,PROG_B2,B,2025-09-12T06:25:00Z,1.4588,90,-7.7534,0.012
N001-IMG-0050,PROG_B2,B,2025-09-12T07:30:00Z,1.8612,90,-7.6233,0.012
N001-IMG-0051,PROG_C1,B,2025-09-12T06:35:00Z,1.4588,90,-8.183,0.012
N001-IMG-0052,PROG_C1,B,2025-09-12T07:40:00Z,1.8358,90,-7.8514,0.012
N001-IMG-0053,PROG_C2,B,2025-09-12T06:45:00Z,1.4397,90,-7.1024,0.012
N001-IMG-0054,PROG_C2,B,2025-09-12T07:50:00Z,1.8421,90,-6.9733,0.012
N001-IMG-0055,PROG_D1,B,2025-09-12T06:55:00Z,1.4842,90,-7.9667,0.012
N001-IMG-0056,PROG_D1,B,2025-09-12T07:00:00Z,1.8167,90,-7.8921,0.012
N001-IMG-0057,PROG_D2,B,2025-09-12T06:05:00Z,1.497,90,-7.504,0.012
N001-IMG-0058,PROG_D2,B,2025-09-12T07:10:00Z,1.8676,90,-7.3315,0.012
N001-IMG-0059,STD_001,V,2025-09-12T05:08:00Z,1.0714,30,-9.5531,0.012
N001-IMG-0060,STD_001,V,2025-09-12T06:15:00Z,1.4762,30,-9.4779,0.012
N001-IMG-0061,STD_001,V,2025-09-12T07:22:00Z,1.8452,30,-9.4209,0.012
N001-IMG-0062,STD_002,V,2025-09-12T05:29:00Z,1.0857,30,-10.2587,0.012
N001-IMG-0063,STD_002,V,2025-09-12T06:36:00Z,1.469,30,-10.2097,0.012
N001-IMG-0064,STD_002,V,2025-09-12T07:43:00Z,1.8595,30,-10.1407,0.012
N001-IMG-0065,STD_003,V,2025-09-12T05:50:00Z,1.05,30,-10.6888,0.012
N001-IMG-0066,STD_003,V,2025-09-12T06:57:00Z,1.469,30,-10.6373,0.012
N001-IMG-0067,STD_003,V,2025-09-12T07:04:00Z,1.8595,30,-10.5724,0.012
N001-IMG-0068,STD_004,V,2025-09-12T05:11:00Z,1.0857,30,-9.803,0.012
N001-IMG-0069,STD_004,V,2025-09-12T06:18:00Z,1.469,30,-9.7157,0.012
N001-IMG-0070,STD_004,V,2025-09-12T07:25:00Z,1.8595,30,-9.6753,0.012
N001-IMG-0071,STD_005,V,2025-09-12T05:32:00Z,1.05,30,-9.189,0.012
N001-IMG-0072,STD_005,V,2025-09-12T06:39:00Z,1.4548,30,-9.0988,0.012
N001-IMG-0073,STD_005,V,2025-09-12T07:46:00Z,1.8238,30,-9.0532,0.012
N001-IMG-0074,STD_006,V,2025-09-12T05:53:00Z,1.0571,30,-11.5652,0.012
N001-IMG-0075,STD_006,V,2025-09-12T06:00:00Z,1.4762,30,-11.4954,0.012
N001-IMG-0076,STD_006,V,2025-09-12T07:07:00Z,1.831,30,-11.4486,0.012
N001-IMG-0077,STD_007,V,2025-09-12T05:14:00Z,1.0643,30,-10.4354,0.012
N001-IMG-0078,STD_007,V,2025-09-12T06:21:00Z,1.4333,30,-10.3987,0.012
N001-IMG-0079,STD_007,V,2025-09-12T07:28:00Z,1.8381,30,-10.3248,0.012
N001-IMG-0080,STD_008,V,2025-09-12T05:35:00Z,1.0929,30,-8.8256,0.012
N001-IMG-0081,STD_008,V,2025-09-12T06:42:00Z,1.4333,30,-8.7309,0.012
N001-IMG-0082,STD_008,V,2025-09-12T07:49:00Z,1.8381,30,-8.6782,0.012
N001-IMG-0083,STD_009,V,2025-09-12T05:56:00Z,1.0571,30,-11.7136,0.012
N001-IMG-0084,STD_009,V,2025-09-12T06:03:00Z,1.4619,30,-11.6331,0.012
N001-IMG-0085,STD_009,V,2025-09-12T07:10:00Z,1.831,30,-11.5897,0.012
N001-IMG-0086,STD_010,V,2025-09-12T05:17:00Z,1.0571,30,-10.0096,0.012
N001-IMG-0087,STD_010,V,2025-09-12T06:24:00Z,1.4405,30,-9.9389,0.012
N001-IMG-0088,STD_010,V,2025-09-12T07:31:00Z,1.8452,30,-9.8745,0.012
N001-IMG-0089,STD_011,V,2025-09-12T05:38:00Z,1.0643,30,-11.2531,0.012
N001-IMG-0090,STD_011,V,2025-09-12T06:45:00Z,1.4619,30,-11.1677,0.012
N001-IMG-0091,STD_011,V,2025-09-12T07:52:00Z,1.8167,30,-11.1138,0.012
N001-IMG-0092,STD_012,V,2025-09-12T05:59:00Z,1.0714,30,-10.6425,0.012
N001-IMG-0093,STD_012,V,2025-09-12T06:06:00Z,1.4405,30,-10.6013,0.012
N001-IMG-0094,STD_012,V,2025-09-12T07:13:00Z,1.8452,30,-10.5224,0.012
N001-IMG-0095,STD_013,V,2025-09-12T05:20:00Z,1.0857,30,-9.485,0.012
N001-IMG-0096,STD_013,V,2025-09-12T06:27:00Z,1.4405,30,-9.4069,0.012
N001-IMG-0097,STD_013,V,2025-09-12T07:34:00Z,1.8381,30,-9.3262,0.012
N001-IMG-0098,STD_014,V,2025-09-12T05:41:00Z,1.0714,30,-10.0956,0.012
N001-IMG-0099,STD_014,V,2025-09-12T06:48:00Z,1.469,30,-10.0463,0.012
N001-IMG-0100,STD_014,V,2025-09-12T07:55:00Z,1.8238,30,-9.9596,0.012
N001-IMG-0101,PROG_A1,V,2025-09-12T06:45:00Z,1.4779,60,-8.3146,0.012
N001-IMG-0102,PROG_A1,V,2025-09-12T07:50:00Z,1.823,60,-7.9302,0.012
N001-IMG-0103,PROG_A2,V,2025-09-12T06:55:00Z,1.4397,60,-8.6822,0.012
N001-IMG-0104,PROG_A2,V,2025-09-12T07:00:00Z,1.8485,60,-8.597,0.012
N001-IMG-0105,PROG_B1,V,2025-09-12T06:05:00Z,1.4524,60,-8.2871,0.012
N001-IMG-0106,PROG_B1,V,2025-09-12T07:10:00Z,1.823,60,-8.2399,0.012
N001-IMG-0107,PROG_B2,V,2025-09-12T06:15:00Z,1.4652,60,-9.1353,0.012
N001-IMG-0108,PROG_B2,V,2025-09-12T07:20:00Z,1.8358,60,-9.0931,0.012
N001-IMG-0109,PROG_C1,V,2025-09-12T06:25:00Z,1.4397,60,-9.5759,0.012
N001-IMG-0110,PROG_C1,V,2025-09-12T07:30:00Z,1.8167,60,-9.3188,0.012
N001-IMG-0111,PROG_C2,V,2025-09-12T06:35:00Z,1.4906,60,-8.3872,0.012
N001-IMG-0112,PROG_C2,V,2025-09-12T07:40:00Z,1.8167,60,-8.3684,0.012
N001-IMG-0113,PROG_D1,V,2025-09-12T06:45:00Z,1.4715,60,-9.2946,0.012
N001-IMG-0114,PROG_D1,V,2025-09-12T07:50:00Z,1.8485,60,-9.2351,0.012
N001-IMG-0115,PROG_D2,V,2025-09-12T06:55:00Z,1.4524,60,-9.0175,0.012
N001-IMG-0116,PROG_D2,V,2025-09-12T07:00:00Z,1.823,60,-8.8756,0.012
N001-IMG-0117,STD_001,R,2025-09-12T05:54:00Z,1.0857,25,-10.1906,0.012
N001-IMG-0118,STD_001,R,2025-09-12T06:01:00Z,1.469,25,-10.1213,0.012
N001-IMG-0119,STD_001,R,2025-09-12T07:08:00Z,1.8595,25,-10.0753,0.012
N001-IMG-0120,STD_002,R,2025-09-12T05:15:00Z,1.0571,25,-10.8885,0.012
N001-IMG-0121,STD_002,R,2025-09-12T06:22:00Z,1.4476,25,-10.8271,0.012
N001-IMG-0122,STD_002,R,2025-09-12T07:29:00Z,1.831,25,-10.7894,0.012
N001-IMG-0123,STD_003,R,2025-09-12T05:36:00Z,1.0571,25,-11.254,0.012
N001-IMG-0124,STD_003,R,2025-09-12T06:43:00Z,1.4619,25,-11.2132,0.012
N001-IMG-0125,STD_003,R,2025-09-12T07:50:00Z,1.8524,25,-11.1715,0.012
N001-IMG-0126,STD_004,R,2025-09-12T05:57:00Z,1.0571,25,-10.4594,0.012
N001-IMG-0127,STD_004,R,2025-09-12T06:04:00Z,1.4476,25,-10.4191,0.012
N001-IMG-0128,STD_004,R,2025-09-12T07:11:00Z,1.831,25,-10.3778,0.012
N001-IMG-0129,STD_005,R,2025-09-12T05:18:00Z,1.0929,25,-9.8566,0.012
N001-IMG-0130,STD_005,R,2025-09-12T06:25:00Z,1.4619,25,-9.8185,0.012
N001-IMG-0131,STD_005,R,2025-09-12T07:32:00Z,1.8452,25,-9.7713,0.012
N001-IMG-0132,STD_006,R,2025-09-12T05:39:00Z,1.0643,25,-12.0725,0.012
N001-IMG-0133,STD_006,R,2025-09-12T06:46:00Z,1.4476,25,-12.0287,0.012
N001-IMG-0134,STD_006,R,2025-09-12T07:53:00Z,1.8381,25,-11.9949,0.012
N001-IMG-0135,STD_007,R,2025-09-12T05:00:00Z,1.0571,25,-10.9893,0.012
N001-IMG-0136,STD_007,R,2025-09-12T06:07:00Z,1.4476,25,-10.9155,0.012
N001-IMG-0137,STD_007,R,2025-09-12T07:14:00Z,1.8524,25,-10.8721,0.012
N001-IMG-0138,STD_008,R,2025-09-12T05:21:00Z,1.05,25,-9.585,0.012
N001-IMG-0139,STD_008,R,2025-09-12T06:28:00Z,1.4548,25,-9.5501,0.012
N001-IMG-0140,STD_008,R,2025-09-12T07:35:00Z,1.8595,25,-9.5116,0.012
N001-IMG-0141,STD_009,R,2025-09-12T05:42:00Z,1.0786,25,-12.238,0.012
N001-IMG-0142,STD_009,R,2025-09-12T06:49:00Z,1.469,25,-12.1888,0.012
N001-IMG-0143,STD_009,R,2025-09-12T07:56:00Z,1.8238,25,-12.155,0.012
N001-IMG-0144,STD_010,R,2025-09-12T05:03:00Z,1.0714,25,-10.5576,0.012
N001-IMG-0145,STD_010,R,2025-09-12T06:10:00Z,1.4548,25,-10.5124,0.012
N001-IMG-0146,STD_010,R,2025-09-12T07:17:00Z,1.8381,25,-10.4479,0.012
N001-IMG-0147,STD_011,R,2025-09-12T05:24:00Z,1.05,25,-11.7245,0.012
N001-IMG-0148,STD_011,R,2025-09-12T06:31:00Z,1.4548,25,-11.6775,0.012
N001-IMG-0149,STD_011,R,2025-09-12T07:38:00Z,1.8238,25,-11.6211,0.012
N001-IMG-0150,STD_012,R,2025-09-12T05:45:00Z,1.0786,25,-11.2232,0.012
N001-IMG-0151,STD_012,R,2025-09-12T06:52:00Z,1.4762,25,-11.1725,0.012
N001-IMG-0152,STD_012,R,2025-09-12T07:59:00Z,1.831,25,-11.0937,0.012
N001-IMG-0153,STD_013,R,2025-09-12T05:06:00Z,1.0786,25,-10.1091,0.012
N001-IMG-0154,STD_013,R,2025-09-12T06:13:00Z,1.4762,25,-10.0653,0.012
N001-IMG-0155,STD_013,R,2025-09-12T07:20:00Z,1.831,25,-10.0028,0.012
N001-IMG-0156,STD_014,R,2025-09-12T05:27:00Z,1.0571,25,-10.6415,0.012
N001-IMG-0157,STD_014,R,2025-09-12T06:34:00Z,1.4619,25,-10.5901,0.012
N001-IMG-0158,STD_014,R,2025-09-12T07:41:00Z,1.831,25,-10.5631,0.012
N001-IMG-0159,PROG_A1,R,2025-09-12T06:35:00Z,1.4461,45,-9.3053,0.012
N001-IMG-0160,PROG_A1,R,2025-09-12T07:40:00Z,1.8421,45,-8.9188,0.012
N001-IMG-0161,PROG_A2,R,2025-09-12T06:45:00Z,1.4461,45,-9.4292,0.012
N001-IMG-0162,PROG_A2,R,2025-09-12T07:50:00Z,1.8485,45,-9.3888,0.012
N001-IMG-0163,PROG_B1,R,2025-09-12T06:55:00Z,1.4333,45,-8.9702,0.012
N001-IMG-0164,PROG_B1,R,2025-09-12T07:00:00Z,1.8803,45,-8.9447,0.012
N001-IMG-0165,PROG_B2,R,2025-09-12T06:05:00Z,1.4842,45,-9.796,0.012
N001-IMG-0166,PROG_B2,R,2025-09-12T07:10:00Z,1.8167,45,-9.752,0.012
N001-IMG-0167,PROG_C1,R,2025-09-12T06:15:00Z,1.4652,45,-10.2753,0.012
N001-IMG-0168,PROG_C1,R,2025-09-12T07:20:00Z,1.8294,45,-10.0742,0.012
N001-IMG-0169,PROG_C2,R,2025-09-12T06:25:00Z,1.4652,45,-9.1929,0.012
N001-IMG-0170,PROG_C2,R,2025-09-12T07:30:00Z,1.8676,45,-9.1595,0.012
N001-IMG-0171,PROG_D1,R,2025-09-12T06:35:00Z,1.4779,45,-9.9918,0.012
N001-IMG-0172,PROG_D1,R,2025-09-12T07:40:00Z,1.8612,45,-9.934,0.012
N001-IMG-0173,PROG_D2,R,2025-09-12T06:45:00Z,1.4461,45,-9.8647,0.012
N001-IMG-0174,PROG_D2,R,2025-09-12T07:50:00Z,1.8421,45,-9.7502,0.012
N001-IMG-0175,PROG_F1,B,2025-09-12T08:00:00Z,1.92,30,-10.124,0.015
N001-IMG-0176,PROG_F1,V,2025-09-12T08:05:00Z,1.95,30,-10.567,0.014
N001-IMG-0177,PROG_F1,R,2025-09-12T08:10:00Z,1.98,30,-10.892,0.013
